timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 14:49:17,2.0,35.7,43.0,72.11,1.3538,fp32,curly-coated retriever,0.5467,21.11,0.258
2026-07-23 14:49:18,4.8,35.74,43.0,72.11,1.1931,int8,curly-coated retriever,0.4141,4.57,0.33
2026-07-23 14:49:19,3.68,35.8,43.0,72.11,1.1928,fp32,curly-coated retriever,0.5467,19.02,0.227
2026-07-23 14:49:20,3.01,35.84,43.0,72.11,1.1017,int8,curly-coated retriever,0.4141,7.9,0.308
2026-07-23 14:49:21,4.2,35.87,42.6,72.09,1.101,fp32,curly-coated retriever,0.5467,19.51,0.22
2026-07-23 14:49:22,4.12,35.88,42.36,72.09,1.0423,int8,curly-coated retriever,0.4141,5.16,0.232
2026-07-23 14:49:23,3.27,35.89,42.22,72.09,1.0417,fp32,curly-coated retriever,0.5467,19.19,0.255
2026-07-23 14:49:24,3.52,35.89,42.13,72.09,1.0008,int8,curly-coated retriever,0.4141,5.33,0.226
2026-07-23 14:49:25,3.67,35.9,42.08,72.09,1.0008,fp32,curly-coated retriever,0.5467,24.4,0.337
2026-07-23 14:49:26,3.76,35.9,42.45,72.09,0.967,int8,curly-coated retriever,0.4141,5.81,0.246
2026-07-23 14:49:27,3.06,35.86,42.27,72.07,0.9663,fp32,curly-coated retriever,0.5467,18.5,0.287
2026-07-23 14:49:28,3.44,35.88,42.56,72.07,0.9435,fp32,curly-coated retriever,0.5467,18.34,0.246
2026-07-23 14:49:29,3.66,35.89,42.34,72.07,0.924,int8,curly-coated retriever,0.4141,4.57,0.26
2026-07-23 14:49:30,3.0,35.85,41.8,72.07,0.9227,fp32,curly-coated retriever,0.5467,18.42,0.195
2026-07-23 14:49:31,3.32,35.83,41.88,72.07,0.9071,int8,curly-coated retriever,0.4141,5.13,0.247
2026-07-23 14:49:32,3.55,35.82,41.93,72.05,0.9071,fp32,curly-coated retriever,0.5467,19.0,0.214
2026-07-23 14:49:33,4.53,35.81,41.96,72.05,0.8937,fp32,curly-coated retriever,0.5467,20.1,0.267
2026-07-23 14:49:34,4.28,35.81,41.57,72.05,0.8804,int8,curly-coated retriever,0.4141,4.13,0.242
2026-07-23 14:49:35,3.37,35.8,41.74,72.05,0.8804,fp32,curly-coated retriever,0.5467,27.67,0.23
2026-07-23 14:49:36,2.82,35.84,41.45,72.05,0.8665,int8,curly-coated retriever,0.4141,4.73,0.232
2026-07-23 14:49:37,3.25,35.87,41.27,72.02,0.8662,fp32,curly-coated retriever,0.5467,21.04,0.276
2026-07-23 14:49:38,2.75,35.88,41.56,72.02,0.8569,int8,curly-coated retriever,0.4141,4.88,0.265
2026-07-23 14:49:39,3.21,35.81,41.74,72.02,0.8571,fp32,curly-coated retriever,0.5467,18.55,0.246
2026-07-23 14:49:40,3.53,35.8,41.44,72.02,0.8486,fp32,curly-coated retriever,0.5467,28.13,0.227
2026-07-23 14:49:41,5.96,35.8,41.27,72.02,0.8402,int8,curly-coated retriever,0.4141,5.75,0.226
2026-07-23 14:49:42,5.13,35.84,41.56,72.02,0.84,fp32,curly-coated retriever,0.5467,17.73,0.242
2026-07-23 14:49:43,4.6,35.86,41.74,72.0,0.8336,int8,curly-coated retriever,0.4141,5.0,0.213
2026-07-23 14:49:44,4.32,35.84,41.84,72.0,0.8336,fp32,curly-coated retriever,0.5467,19.07,0.241
2026-07-23 14:49:45,4.99,35.82,41.9,72.0,0.828,fp32,curly-coated retriever,0.5467,25.41,0.237
2026-07-23 14:49:46,3.8,35.81,41.54,72.0,0.8198,int8,curly-coated retriever,0.4141,4.51,0.245
2026-07-23 14:49:47,3.8,35.81,41.33,71.98,0.8194,fp32,curly-coated retriever,0.5467,23.41,0.266
2026-07-23 14:49:48,4.68,35.81,41.2,71.98,0.8136,int8,curly-coated retriever,0.4141,5.37,0.304
2026-07-23 14:49:49,4.41,35.8,41.52,71.98,0.8139,fp32,curly-coated retriever,0.5467,21.69,0.162
2026-07-23 14:49:50,5.0,35.8,41.71,71.98,0.8095,int8,curly-coated retriever,0.4141,4.3,0.231
2026-07-23 14:49:51,13.3,35.82,41.74,71.98,0.8301,fp32,curly-coated retriever,0.5467,78.28,0.21
2026-07-23 14:49:52,21.97,35.84,42.27,71.98,0.8555,int8,curly-coated retriever,0.4141,19.4,0.202
2026-07-23 14:49:53,29.78,35.86,42.84,71.96,0.9101,fp32,curly-coated retriever,0.5467,73.7,0.214
2026-07-23 14:49:54,36.8,35.87,43.35,71.94,0.9211,int8,curly-coated retriever,0.4141,19.52,0.232
2026-07-23 14:49:56,62.08,35.92,44.81,71.91,1.1257,int8,curly-coated retriever,0.4141,19.13,0.22
2026-07-23 14:49:57,77.25,35.95,46.09,71.91,1.2577,fp32,curly-coated retriever,0.5467,78.77,0.208
2026-07-23 14:49:58,86.35,35.97,46.85,71.89,1.0853,int8,curly-coated retriever,0.4141,19.65,0.194
2026-07-23 14:49:59,91.81,35.98,47.31,71.89,1.1184,int8,curly-coated retriever,0.4141,22.78,0.201
2026-07-23 14:50:00,95.09,35.99,47.59,71.87,1.1384,fp32,curly-coated retriever,0.5467,72.29,0.203
2026-07-23 14:50:01,97.05,36.03,48.15,71.85,0.9695,int8,curly-coated retriever,0.4141,18.99,0.218
2026-07-23 14:50:02,98.23,36.02,48.49,71.85,0.9749,int8,curly-coated retriever,0.4141,22.54,0.217
2026-07-23 14:50:03,98.94,36.01,48.29,71.83,0.9774,int8,curly-coated retriever,0.4141,19.62,0.205
2026-07-23 14:50:04,99.36,36.01,48.58,71.8,0.9796,int8,curly-coated retriever,0.4141,25.1,0.204
2026-07-23 14:50:05,99.62,36.0,48.75,71.8,0.9809,fp32,curly-coated retriever,0.5467,73.79,0.209
2026-07-23 14:50:06,99.77,36.0,48.85,71.78,0.867,int8,curly-coated retriever,0.4141,17.58,0.215
