timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 14:45:49,4.0,35.7,43.0,73.65,1.3625,fp32,curly-coated retriever,0.5467,19.47,0.196
2026-07-23 14:45:50,6.46,35.74,43.0,73.65,1.2023,int8,curly-coated retriever,0.4141,4.39,0.303
2026-07-23 14:45:51,5.48,35.8,43.4,73.65,1.2031,fp32,curly-coated retriever,0.5467,18.39,0.232
2026-07-23 14:45:52,4.85,35.84,43.64,73.65,1.1099,int8,curly-coated retriever,0.4141,4.02,0.247
2026-07-23 14:45:53,2.91,35.87,43.78,73.65,1.11,fp32,curly-coated retriever,0.5467,18.4,0.282
2026-07-23 14:45:54,4.14,35.88,43.87,73.62,1.0503,int8,curly-coated retriever,0.4141,6.31,0.223
2026-07-23 14:45:55,4.89,35.89,43.92,73.62,1.0507,fp32,curly-coated retriever,0.5467,17.68,0.248
2026-07-23 14:45:56,3.73,35.89,43.95,73.62,1.0093,int8,curly-coated retriever,0.4141,4.84,0.23
2026-07-23 14:45:57,3.04,35.9,43.57,73.62,1.0084,fp32,curly-coated retriever,0.5467,17.58,0.231
2026-07-23 14:45:59,4.22,35.9,43.34,73.62,0.9771,fp32,curly-coated retriever,0.5467,20.19,0.244
2026-07-23 14:46:00,3.33,35.86,43.21,73.6,0.9507,int8,curly-coated retriever,0.4141,6.17,0.247
2026-07-23 14:46:01,3.56,35.88,43.12,73.6,0.9506,fp32,curly-coated retriever,0.5467,17.82,0.232
2026-07-23 14:46:02,3.7,35.89,43.07,73.6,0.9308,int8,curly-coated retriever,0.4141,10.22,0.215
2026-07-23 14:46:03,4.58,35.89,43.04,73.6,0.9309,fp32,curly-coated retriever,0.5467,20.53,0.258
2026-07-23 14:46:04,3.55,35.85,43.03,73.58,0.9128,fp32,curly-coated retriever,0.5467,18.59,0.238
2026-07-23 14:46:05,2.93,35.83,43.02,73.58,0.8985,int8,curly-coated retriever,0.4141,4.36,0.233
2026-07-23 14:46:06,4.84,35.82,43.01,73.58,0.8988,fp32,curly-coated retriever,0.5467,19.34,0.235
2026-07-23 14:46:07,3.7,35.81,43.01,73.58,0.8859,int8,curly-coated retriever,0.4141,4.9,0.23
2026-07-23 14:46:08,3.02,35.81,43.0,73.58,0.8859,fp32,curly-coated retriever,0.5467,26.48,0.236
2026-07-23 14:46:09,4.93,35.8,43.0,73.56,0.8727,int8,curly-coated retriever,0.4141,4.97,0.247
2026-07-23 14:46:10,3.76,35.76,43.0,73.56,0.8722,fp32,curly-coated retriever,0.5467,26.04,0.209
2026-07-23 14:46:11,4.66,35.78,43.0,73.56,0.8609,int8,curly-coated retriever,0.4141,4.81,0.222
2026-07-23 14:46:12,4.35,35.79,43.0,73.56,0.8608,fp32,curly-coated retriever,0.5467,19.22,0.248
2026-07-23 14:46:13,5.01,35.79,42.6,73.56,0.8519,fp32,curly-coated retriever,0.5467,24.76,0.28
2026-07-23 14:46:14,3.81,35.8,42.76,73.56,0.8427,int8,curly-coated retriever,0.4141,5.72,0.248
2026-07-23 14:46:15,3.08,35.8,42.86,73.53,0.8428,fp32,curly-coated retriever,0.5467,27.95,0.213
2026-07-23 14:46:16,3.41,35.8,42.51,73.53,0.8332,int8,curly-coated retriever,0.4141,5.15,0.17
2026-07-23 14:46:17,3.61,35.8,42.31,73.53,0.8329,fp32,curly-coated retriever,0.5467,19.69,0.231
2026-07-23 14:46:18,2.96,35.8,42.18,73.53,0.8266,fp32,curly-coated retriever,0.5467,25.64,0.286
2026-07-23 14:46:19,2.58,35.8,42.11,73.53,0.8195,int8,curly-coated retriever,0.4141,4.62,0.241
2026-07-23 14:46:20,3.95,35.8,42.47,73.51,0.8199,fp32,curly-coated retriever,0.5467,23.62,0.217
