timestamp,cpu,ram,temperature,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-20 18:53:53,24.0,38.2,64.0,0.817,fp32,curly-coated retriever,0.5467,14.69,0.34
2026-07-20 18:53:54,22.12,38.22,64.0,0.8178,fp32,curly-coated retriever,0.5467,13.15,0.198
2026-07-20 18:53:55,17.27,38.29,62.4,0.8232,int8,curly-coated retriever,0.4141,2.93,0.078
2026-07-20 18:53:56,19.32,38.3,61.44,0.82,fp32,curly-coated retriever,0.5467,13.16,0.099
2026-07-20 18:53:57,15.59,38.3,62.46,0.8271,fp32,curly-coated retriever,0.5467,13.29,0.1
2026-07-20 18:53:58,13.28,38.34,61.48,0.8283,fp32,curly-coated retriever,0.5467,12.86,0.156
2026-07-20 18:53:59,11.97,38.36,60.89,0.8279,fp32,curly-coated retriever,0.5467,13.96,0.088
2026-07-20 18:54:00,11.18,38.3,60.93,0.8284,int8,curly-coated retriever,0.4141,2.9,0.081
2026-07-20 18:54:01,11.51,38.26,61.76,0.8292,fp32,curly-coated retriever,0.5467,13.53,0.321
2026-07-20 18:54:02,10.98,38.24,62.26,0.8286,fp32,curly-coated retriever,0.5467,12.48,0.077
2026-07-20 18:54:03,9.87,38.26,62.15,0.8286,fp32,curly-coated retriever,0.5467,12.55,0.084
2026-07-20 18:54:04,10.0,38.28,61.29,0.8231,int8,curly-coated retriever,0.4141,10.0,0.246
2026-07-20 18:54:05,10.0,38.25,60.38,0.8267,fp32,curly-coated retriever,0.5467,13.31,0.077
2026-07-20 18:54:06,11.84,38.23,60.23,0.8229,fp32,curly-coated retriever,0.5467,13.15,0.154
2026-07-20 18:54:07,12.7,38.22,60.14,0.8203,fp32,curly-coated retriever,0.5467,13.74,0.078
2026-07-20 18:54:08,13.9,38.25,60.48,0.8197,fp32,curly-coated retriever,0.5467,12.92,0.14
2026-07-20 18:54:09,13.14,38.23,60.29,0.8157,fp32,curly-coated retriever,0.5467,16.58,0.227
2026-07-20 18:54:10,13.48,38.22,59.77,0.8119,fp32,curly-coated retriever,0.5467,13.74,0.081
2026-07-20 18:54:11,14.49,38.21,60.66,0.8129,fp32,curly-coated retriever,0.5467,20.99,0.202
2026-07-20 18:54:12,13.41,38.21,60.4,0.8074,int8,curly-coated retriever,0.4141,3.17,0.089
2026-07-20 18:54:13,12.05,38.2,60.24,0.8061,int8,curly-coated retriever,0.4141,3.31,0.081
2026-07-20 18:54:14,11.23,38.2,60.94,0.8079,fp32,curly-coated retriever,0.5467,13.0,0.083
2026-07-20 18:54:15,10.74,38.24,60.57,0.805,int8,curly-coated retriever,0.4141,4.27,0.079
2026-07-20 18:54:16,9.64,38.3,60.34,0.8053,fp32,curly-coated retriever,0.5467,24.98,0.208
2026-07-20 18:54:17,8.99,38.38,59.4,0.8002,int8,curly-coated retriever,0.4141,3.93,0.147
2026-07-20 18:54:18,8.67,38.43,59.24,0.8004,int8,curly-coated retriever,0.4141,3.66,0.082
2026-07-20 18:54:19,8.48,38.46,58.75,0.7998,int8,curly-coated retriever,0.4141,3.04,0.08
2026-07-20 18:54:20,9.09,38.43,58.05,0.7977,int8,curly-coated retriever,0.4141,11.64,0.206
2026-07-20 18:54:21,10.25,38.42,57.63,0.7961,int8,curly-coated retriever,0.4141,2.94,0.08
2026-07-20 18:54:22,9.43,38.37,58.58,0.7981,int8,curly-coated retriever,0.4141,2.9,0.081
2026-07-20 18:54:23,8.94,38.34,59.15,0.8023,fp32,curly-coated retriever,0.5467,22.88,0.213
