timestamp,cpu,ram,temperature,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-20 18:47:00,16.7,37.2,59.0,-0.0482,int8,curly-coated retriever,0.4141,4.01,6.46
2026-07-20 18:47:02,18.16,37.24,59.0,-0.7069,fp32,curly-coated retriever,0.5467,21.83,0.97
2026-07-20 18:47:03,14.22,37.34,58.2,0.1004,int8,curly-coated retriever,0.4141,9.85,0.676
2026-07-20 18:47:04,16.69,37.41,57.72,-1.0765,int8,curly-coated retriever,0.4141,9.87,0.701
2026-07-20 18:47:05,18.01,37.44,58.23,-0.4971,int8,curly-coated retriever,0.4141,5.91,0.653
2026-07-20 18:47:06,17.21,37.47,58.54,-0.1798,int8,curly-coated retriever,0.4141,10.48,0.75
2026-07-20 18:47:07,20.92,37.48,57.92,0.466,fp32,curly-coated retriever,0.5467,12.93,0.716
2026-07-20 18:47:08,19.91,37.45,57.55,-0.7431,int8,curly-coated retriever,0.4141,9.69,0.679
2026-07-20 18:47:09,19.95,37.47,58.93,0.3402,int8,curly-coated retriever,0.4141,9.46,0.637
2026-07-20 18:47:10,17.69,37.44,57.76,-0.7613,int8,curly-coated retriever,0.4141,9.49,0.656
2026-07-20 18:47:11,15.49,37.42,58.26,1.3791,fp32,curly-coated retriever,0.5467,13.74,0.737
2026-07-20 18:47:12,14.1,37.41,57.35,1.4059,fp32,curly-coated retriever,0.5467,18.78,0.629
2026-07-20 18:47:13,15.82,37.41,56.81,0.6661,int8,curly-coated retriever,0.4141,9.77,0.748
2026-07-20 18:47:14,14.37,37.41,56.49,0.8618,fp32,curly-coated retriever,0.5467,24.12,0.711
2026-07-20 18:47:15,17.42,37.36,56.69,0.3866,int8,curly-coated retriever,0.4141,8.76,0.866
2026-07-20 18:47:16,12.89,37.34,57.62,0.1469,int8,curly-coated retriever,0.4141,4.79,0.68
2026-07-20 18:47:17,11.06,37.4,56.97,0.11,int8,curly-coated retriever,0.4141,2.9,0.249
2026-07-20 18:47:18,13.99,37.44,56.98,0.4882,int8,curly-coated retriever,0.4141,9.96,0.711
2026-07-20 18:47:19,16.56,37.42,55.79,0.4652,int8,curly-coated retriever,0.4141,10.15,0.736
2026-07-20 18:47:20,14.93,37.41,56.27,0.6418,int8,curly-coated retriever,0.4141,9.96,0.704
2026-07-20 18:47:21,16.32,37.45,56.56,0.4176,int8,curly-coated retriever,0.4141,10.11,0.764
2026-07-20 18:47:22,14.59,37.47,55.54,0.2753,int8,curly-coated retriever,0.4141,10.28,0.7
2026-07-20 18:47:23,18.36,37.48,54.92,0.5146,int8,curly-coated retriever,0.4141,10.29,0.919
2026-07-20 18:47:24,18.37,37.45,56.55,0.2624,int8,curly-coated retriever,0.4141,9.5,0.719
2026-07-20 18:47:25,19.82,37.43,56.33,0.1092,int8,curly-coated retriever,0.4141,9.79,0.677
2026-07-20 18:47:26,18.41,37.42,55.4,-0.0687,int8,curly-coated retriever,0.4141,9.33,0.746
2026-07-20 18:47:27,18.69,37.41,55.64,0.7448,fp32,curly-coated retriever,0.5467,22.19,0.667
2026-07-20 18:47:28,20.17,37.41,54.98,0.9054,fp32,curly-coated retriever,0.5467,13.87,0.658
2026-07-20 18:47:29,16.9,37.4,54.59,0.7459,fp32,curly-coated retriever,0.5467,27.6,0.664
2026-07-20 18:47:30,15.86,37.4,54.35,0.6687,fp32,curly-coated retriever,0.5467,13.44,0.699
2026-07-20 18:47:31,19.32,37.4,54.21,1.6781,fp32,curly-coated retriever,0.5467,22.98,0.76
2026-07-20 18:47:32,18.63,37.36,54.13,0.7827,fp32,curly-coated retriever,0.5467,23.48,0.647
2026-07-20 18:47:33,18.66,37.34,54.48,0.7989,fp32,curly-coated retriever,0.5467,21.82,0.732
2026-07-20 18:47:34,17.59,37.32,54.29,0.3056,fp32,curly-coated retriever,0.5467,23.04,0.722
2026-07-20 18:47:35,13.84,37.31,64.57,0.8154,int8,curly-coated retriever,0.4141,10.68,0.349
2026-07-20 18:47:36,22.45,37.34,67.61,0.5651,int8,curly-coated retriever,0.4141,7.96,0.338
2026-07-20 18:47:37,30.21,37.37,70.35,0.8291,fp32,curly-coated retriever,0.5467,37.95,0.326
2026-07-20 18:47:38,37.19,37.39,72.92,0.1467,int8,curly-coated retriever,0.4141,10.71,0.364
2026-07-20 18:47:39,43.47,37.41,75.23,0.8899,fp32,curly-coated retriever,0.5467,33.96,0.366
2026-07-20 18:47:40,66.08,37.49,82.74,1.0256,fp32,curly-coated retriever,0.5467,40.25,0.383
2026-07-20 18:47:41,79.65,37.49,87.24,0.9057,int8,curly-coated retriever,0.4141,10.89,0.35
