timestamp,cpu,ram,temperature,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-20 18:52:10,0.0,0.0,40.0,1.077,fp32,curly-coated retriever,0.5467,15.36,0.318
2026-07-20 18:52:11,2.4,7.78,46.2,1.0922,int8,curly-coated retriever,0.4141,11.68,0.27
2026-07-20 18:52:12,7.96,20.19,50.92,1.1398,fp32,curly-coated retriever,0.5467,24.5,0.2
2026-07-20 18:52:13,9.66,27.67,53.35,1.0969,int8,curly-coated retriever,0.4141,10.33,0.231
2026-07-20 18:52:14,10.79,32.16,55.61,1.1248,fp32,curly-coated retriever,0.5467,24.33,0.206
2026-07-20 18:52:15,11.36,34.82,56.57,1.0703,int8,curly-coated retriever,0.4141,10.18,0.217
2026-07-20 18:52:16,12.65,36.41,56.74,1.079,fp32,curly-coated retriever,0.5467,24.36,0.197
2026-07-20 18:52:17,11.59,37.37,56.84,1.0289,fp32,curly-coated retriever,0.5467,23.64,0.226
2026-07-20 18:52:18,12.56,37.94,56.91,0.9941,int8,curly-coated retriever,0.4141,3.06,0.081
2026-07-20 18:52:19,18.97,38.32,65.74,1.0481,fp32,curly-coated retriever,0.5467,22.42,0.206
2026-07-20 18:52:20,17.78,38.55,62.65,0.9925,int8,curly-coated retriever,0.4141,10.51,0.231
2026-07-20 18:52:21,16.27,38.65,60.39,0.9803,fp32,curly-coated retriever,0.5467,20.5,0.216
2026-07-20 18:52:22,13.84,38.75,59.03,0.9482,int8,curly-coated retriever,0.4141,10.32,0.208
2026-07-20 18:52:23,13.91,38.81,58.22,0.9455,fp32,curly-coated retriever,0.5467,24.09,0.205
2026-07-20 18:52:24,15.54,38.85,57.33,0.9244,int8,curly-coated retriever,0.4141,4.75,0.25
2026-07-20 18:52:25,14.33,38.87,57.2,0.9224,fp32,curly-coated retriever,0.5467,23.98,0.23
2026-07-20 18:52:26,15.8,38.88,56.72,0.9063,int8,curly-coated retriever,0.4141,10.19,0.233
2026-07-20 18:52:27,14.28,38.89,56.43,0.9034,fp32,curly-coated retriever,0.5467,19.32,0.22
2026-07-20 18:52:28,13.45,38.85,55.86,0.8889,fp32,curly-coated retriever,0.5467,24.35,0.208
2026-07-20 18:52:29,13.55,38.87,55.92,0.877,int8,curly-coated retriever,0.4141,10.43,0.202
2026-07-20 18:52:30,14.53,38.88,55.55,0.877,fp32,curly-coated retriever,0.5467,23.12,0.22
2026-07-20 18:52:31,13.6,38.85,55.73,0.8661,int8,curly-coated retriever,0.4141,4.01,0.226
2026-07-20 18:52:32,14.0,38.83,55.84,0.8668,fp32,curly-coated retriever,0.5467,24.1,0.255
2026-07-20 18:52:33,14.0,38.86,57.5,0.8624,int8,curly-coated retriever,0.4141,4.62,0.235
2026-07-20 18:52:34,14.0,38.83,57.3,0.8616,fp32,curly-coated retriever,0.5467,21.4,0.237
2026-07-20 18:52:35,13.8,38.82,57.18,0.853,int8,curly-coated retriever,0.4141,4.82,0.409
2026-07-20 18:52:36,12.36,38.77,56.71,0.8506,fp32,curly-coated retriever,0.5467,24.2,0.189
2026-07-20 18:52:37,10.54,38.74,57.23,0.8442,int8,curly-coated retriever,0.4141,10.06,0.25
2026-07-20 18:52:38,11.92,38.73,56.74,0.8425,fp32,curly-coated retriever,0.5467,13.45,0.108
2026-07-20 18:52:39,11.15,38.72,56.44,0.8373,fp32,curly-coated retriever,0.5467,25.06,0.22
2026-07-20 18:52:40,19.77,38.75,56.26,0.8437,int8,curly-coated retriever,0.4141,3.19,0.103
2026-07-20 18:52:41,18.38,38.77,56.56,0.8404,fp32,curly-coated retriever,0.5467,25.07,0.204
2026-07-20 18:52:42,18.23,38.74,55.94,0.8313,int8,curly-coated retriever,0.4141,10.54,0.21
2026-07-20 18:52:44,17.46,38.77,55.56,0.8285,fp32,curly-coated retriever,0.5467,23.13,0.292
2026-07-20 18:52:45,16.07,38.78,70.54,0.8923,int8,curly-coated retriever,0.4141,11.03,0.129
2026-07-20 18:52:46,24.47,38.79,72.88,0.9297,fp32,curly-coated retriever,0.5467,37.19,0.177
2026-07-20 18:52:47,32.02,38.84,74.89,0.9567,int8,curly-coated retriever,0.4141,12.39,0.126
2026-07-20 18:52:48,38.82,38.92,76.71,1.0081,fp32,curly-coated retriever,0.5467,46.48,0.126
2026-07-20 18:52:49,44.94,38.98,78.53,1.0143,int8,curly-coated retriever,0.4141,11.23,0.137
2026-07-20 18:52:50,66.96,39.43,85.52,1.2095,fp32,curly-coated retriever,0.5467,39.72,0.121
2026-07-20 18:52:51,80.18,40.06,87.31,1.2016,int8,curly-coated retriever,0.4141,11.24,0.153
2026-07-20 18:52:52,88.11,40.35,89.99,1.2672,int8,curly-coated retriever,0.4141,12.76,0.138
2026-07-20 18:52:53,92.86,40.53,91.19,1.3055,fp32,curly-coated retriever,0.5467,33.86,0.115
2026-07-20 18:52:54,95.72,40.48,93.12,1.1886,int8,curly-coated retriever,0.4141,13.6,0.18
2026-07-20 18:52:55,97.43,40.73,93.87,1.2009,fp32,curly-coated retriever,0.5467,42.1,0.18
2026-07-20 18:52:56,98.46,40.88,93.52,1.0922,int8,curly-coated retriever,0.4141,10.94,0.168
2026-07-20 18:52:57,99.08,40.85,93.31,1.0945,int8,curly-coated retriever,0.4141,11.41,0.128
2026-07-20 18:52:58,99.45,40.67,93.19,1.0957,int8,curly-coated retriever,0.4141,10.6,0.216
2026-07-20 18:52:59,99.67,40.56,93.11,1.0965,fp32,curly-coated retriever,0.5467,40.54,0.142
2026-07-20 18:53:00,99.8,40.42,93.87,1.0257,int8,curly-coated retriever,0.4141,11.29,0.192
2026-07-20 18:53:01,99.88,40.25,94.32,1.0271,int8,curly-coated retriever,0.4141,10.5,0.127
2026-07-20 18:53:02,99.93,40.07,93.79,1.0288,int8,curly-coated retriever,0.4141,7.2,0.14
2026-07-20 18:53:03,99.96,39.88,93.48,1.0279,fp32,curly-coated retriever,0.5467,35.7,0.138
2026-07-20 18:53:04,99.97,39.73,93.69,0.9827,int8,curly-coated retriever,0.4141,11.73,0.119
2026-07-20 18:53:05,99.98,39.56,93.41,0.9818,int8,curly-coated retriever,0.4141,15.02,0.154
2026-07-20 18:53:06,99.99,39.45,93.65,0.9823,int8,curly-coated retriever,0.4141,8.36,0.203
2026-07-20 18:53:07,99.99,39.39,93.39,0.9816,fp32,curly-coated retriever,0.5467,40.79,0.139
2026-07-20 18:53:08,100.0,39.36,92.43,0.9383,int8,curly-coated retriever,0.4141,11.23,0.125
2026-07-20 18:53:09,100.0,39.33,91.86,0.9369,int8,curly-coated retriever,0.4141,11.26,0.123
