timestamp,cpu,ram,temperature,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-20 18:50:27,18.0,38.4,58.0,0.7534,int8,curly-coated retriever,0.4141,3.82,0.253
2026-07-20 18:50:28,16.9,38.44,58.0,0.7563,int8,curly-coated retriever,0.4141,7.26,0.397
2026-07-20 18:50:29,15.02,38.54,58.8,0.7631,fp32,curly-coated retriever,0.5467,12.87,0.148
2026-07-20 18:50:30,13.89,38.57,58.88,0.7662,fp32,curly-coated retriever,0.5467,13.15,0.363
2026-07-20 18:50:31,13.82,38.58,58.13,0.7642,fp32,curly-coated retriever,0.5467,20.0,0.197
2026-07-20 18:50:32,15.49,38.63,58.08,0.7577,int8,curly-coated retriever,0.4141,8.29,0.221
2026-07-20 18:50:33,15.01,38.66,58.05,0.7591,fp32,curly-coated retriever,0.5467,23.15,0.285
2026-07-20 18:50:34,13.73,38.67,57.63,0.7606,fp32,curly-coated retriever,0.5467,12.53,0.076
2026-07-20 18:50:35,21.04,38.68,57.38,0.7422,int8,curly-coated retriever,0.4141,10.14,0.195
2026-07-20 18:50:36,19.02,38.73,57.23,0.7461,int8,curly-coated retriever,0.4141,10.33,0.198
2026-07-20 18:50:37,16.41,38.72,57.14,0.752,fp32,curly-coated retriever,0.5467,13.49,0.072
2026-07-20 18:50:38,14.73,38.79,57.08,0.756,fp32,curly-coated retriever,0.5467,21.76,0.197
2026-07-20 18:50:39,15.88,38.87,57.05,0.7516,fp32,curly-coated retriever,0.5467,12.52,0.141
2026-07-20 18:50:40,16.89,38.88,57.03,0.7486,int8,curly-coated retriever,0.4141,5.19,0.123
2026-07-20 18:50:41,16.65,38.93,58.22,0.7505,int8,curly-coated retriever,0.4141,10.25,0.202
2026-07-20 18:50:42,15.71,38.96,58.53,0.7535,fp32,curly-coated retriever,0.5467,21.15,0.203
2026-07-20 18:50:43,15.83,38.94,58.72,0.7521,fp32,curly-coated retriever,0.5467,21.89,0.186
2026-07-20 18:50:44,16.02,38.92,57.63,0.7487,fp32,curly-coated retriever,0.5467,22.13,0.257
2026-07-20 18:50:45,16.13,38.87,58.18,0.7476,int8,curly-coated retriever,0.4141,9.96,0.211
2026-07-20 18:50:46,16.88,38.84,58.51,0.746,int8,curly-coated retriever,0.4141,10.87,0.21
2026-07-20 18:50:47,18.77,38.83,58.7,0.7416,int8,curly-coated retriever,0.4141,10.33,0.19
2026-07-20 18:50:48,19.26,38.86,58.02,0.74,fp32,curly-coated retriever,0.5467,23.82,0.215
2026-07-20 18:50:49,17.28,38.91,58.41,0.7438,fp32,curly-coated retriever,0.5467,22.94,0.216
2026-07-20 18:50:50,14.45,38.95,57.85,0.7496,fp32,curly-coated retriever,0.5467,23.53,0.18
2026-07-20 18:50:51,14.39,38.93,58.31,0.749,fp32,curly-coated retriever,0.5467,24.62,0.237
2026-07-20 18:50:52,14.47,38.96,57.39,0.7459,fp32,curly-coated retriever,0.5467,13.02,0.152
2026-07-20 18:50:53,16.04,38.93,57.23,0.7411,fp32,curly-coated retriever,0.5467,13.58,0.108
2026-07-20 18:50:54,15.23,38.88,56.34,0.7419,fp32,curly-coated retriever,0.5467,23.22,0.213
2026-07-20 18:50:55,14.02,38.85,55.8,0.7433,fp32,curly-coated retriever,0.5467,21.67,0.203
