timestamp,cpu,ram,temperature,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-20 18:30:25,9.8,36.4,58.0,1.2159,fp32,curly-coated retriever,0.5467,14.07,0.208
2026-07-20 18:30:26,10.24,36.42,57.8,1.1555,int8,curly-coated retriever,0.4141,2.86,0.286
2026-07-20 18:30:27,7.78,36.49,57.48,1.1527,fp32,curly-coated retriever,0.5467,12.49,0.231
2026-07-20 18:30:28,6.27,36.54,57.69,1.0922,int8,curly-coated retriever,0.4141,4.61,0.232
2026-07-20 18:30:29,5.36,36.52,57.41,1.0908,fp32,curly-coated retriever,0.5467,14.19,0.278
2026-07-20 18:30:30,5.58,36.51,56.85,1.0423,int8,curly-coated retriever,0.4141,5.16,0.192
2026-07-20 18:30:31,8.23,36.51,56.51,1.042,fp32,curly-coated retriever,0.5467,15.45,0.203
2026-07-20 18:30:32,6.54,36.5,58.71,1.0156,fp32,curly-coated retriever,0.5467,18.27,0.209
2026-07-20 18:30:33,6.28,36.54,58.02,0.9824,int8,curly-coated retriever,0.4141,4.57,0.177
2026-07-20 18:30:34,6.13,36.57,57.61,0.9809,fp32,curly-coated retriever,0.5467,16.65,0.204
2026-07-20 18:30:35,6.08,36.58,57.37,0.9576,int8,curly-coated retriever,0.4141,8.68,0.235
2026-07-20 18:30:36,5.29,36.55,56.82,0.9554,fp32,curly-coated retriever,0.5467,13.59,0.105
2026-07-20 18:30:37,5.53,36.57,56.89,0.9392,fp32,curly-coated retriever,0.5467,22.58,0.167
2026-07-20 18:30:38,4.92,36.58,56.14,0.9183,int8,curly-coated retriever,0.4141,2.98,0.102
2026-07-20 18:30:39,4.59,36.59,55.68,0.9168,fp32,curly-coated retriever,0.5467,21.72,0.163
2026-07-20 18:30:40,5.19,36.59,55.41,0.901,int8,curly-coated retriever,0.4141,3.0,0.099
2026-07-20 18:30:41,4.72,36.6,56.05,0.9031,fp32,curly-coated retriever,0.5467,23.45,0.176
2026-07-20 18:30:42,6.11,36.64,56.03,0.8896,int8,curly-coated retriever,0.4141,2.95,0.136
2026-07-20 18:30:43,6.07,36.62,56.02,0.8895,fp32,curly-coated retriever,0.5467,24.64,0.168
2026-07-20 18:30:44,6.84,36.61,56.01,0.8775,int8,curly-coated retriever,0.4141,2.9,0.113
2026-07-20 18:30:45,5.74,36.57,56.01,0.877,fp32,curly-coated retriever,0.5467,14.41,0.198
2026-07-20 18:30:46,5.81,36.54,55.2,0.8669,int8,curly-coated retriever,0.4141,2.96,0.089
2026-07-20 18:30:47,5.84,36.56,55.12,0.8667,fp32,curly-coated retriever,0.5467,22.11,0.203
2026-07-20 18:30:48,5.91,36.58,57.07,0.864,fp32,curly-coated retriever,0.5467,12.77,0.082
2026-07-20 18:30:49,5.9,36.59,58.24,0.8624,int8,curly-coated retriever,0.4141,3.09,0.078
2026-07-20 18:30:50,5.18,36.55,57.35,0.859,fp32,curly-coated retriever,0.5467,12.73,0.086
2026-07-20 18:30:51,6.31,36.57,56.41,0.8507,int8,curly-coated retriever,0.4141,2.99,0.087
2026-07-20 18:30:52,5.43,36.58,55.44,0.8475,fp32,curly-coated retriever,0.5467,12.86,0.088
2026-07-20 18:30:53,5.62,36.55,54.87,0.8412,fp32,curly-coated retriever,0.5467,21.72,0.172
2026-07-20 18:30:54,6.49,36.53,54.52,0.8342,int8,curly-coated retriever,0.4141,3.14,0.081
2026-07-20 18:30:56,7.09,36.48,54.31,0.8339,fp32,curly-coated retriever,0.5467,14.48,0.166
2026-07-20 18:30:57,6.66,36.45,54.19,0.8291,fp32,curly-coated retriever,0.5467,12.51,0.09
2026-07-20 18:30:58,6.39,36.47,54.91,0.8273,int8,curly-coated retriever,0.4141,8.79,0.174
2026-07-20 18:30:59,6.28,36.48,54.55,0.8263,fp32,curly-coated retriever,0.5467,12.75,0.089
2026-07-20 18:31:00,16.01,36.53,55.13,0.8491,fp32,curly-coated retriever,0.5467,31.95,0.223
2026-07-20 18:31:01,24.41,36.55,59.12,0.8989,fp32,curly-coated retriever,0.5467,37.18,0.143
2026-07-20 18:31:02,31.96,36.56,62.7,0.9478,int8,curly-coated retriever,0.4141,10.63,0.108
2026-07-20 18:31:03,38.77,36.57,65.93,1.0136,fp32,curly-coated retriever,0.5467,35.79,0.11
2026-07-20 18:31:04,44.89,36.59,68.84,1.0355,int8,curly-coated retriever,0.4141,12.01,0.129
2026-07-20 18:31:05,66.93,36.63,79.3,1.2583,fp32,curly-coated retriever,0.5467,35.38,0.126
2026-07-20 18:31:06,80.16,36.66,85.58,1.2587,int8,curly-coated retriever,0.4141,9.08,0.115
2026-07-20 18:31:07,88.1,36.68,88.55,1.3258,fp32,curly-coated retriever,0.5467,32.34,0.12
