timestamp,cpu,ram,temperature,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-20 18:33:50,13.7,37.5,57.0,1.2183,fp32,curly-coated retriever,0.5467,14.32,0.289
2026-07-20 18:33:51,13.36,37.54,57.0,1.1579,int8,curly-coated retriever,0.4141,3.03,0.114
2026-07-20 18:33:52,11.14,37.6,58.2,1.1616,fp32,curly-coated retriever,0.5467,13.81,0.192
2026-07-20 18:33:53,9.08,37.64,58.12,1.095,int8,curly-coated retriever,0.4141,2.97,0.092
2026-07-20 18:33:54,8.57,37.67,58.07,1.0947,fp32,curly-coated retriever,0.5467,12.86,0.078
2026-07-20 18:33:55,15.54,37.68,57.24,1.0531,int8,curly-coated retriever,0.4141,3.02,0.114
2026-07-20 18:33:57,23.45,37.62,56.99,1.0705,fp32,curly-coated retriever,0.5467,24.45,0.169
2026-07-20 18:33:58,19.94,37.58,56.6,1.0119,int8,curly-coated retriever,0.4141,2.94,0.077
2026-07-20 18:33:59,17.59,37.54,56.68,1.0077,fp32,curly-coated retriever,0.5467,12.71,0.095
2026-07-20 18:34:00,16.08,37.51,56.54,0.9816,int8,curly-coated retriever,0.4141,2.95,0.077
2026-07-20 18:34:01,13.66,37.51,56.43,0.9789,fp32,curly-coated retriever,0.5467,12.87,0.074
2026-07-20 18:34:02,9.84,37.55,57.46,0.9632,fp32,curly-coated retriever,0.5467,13.7,0.177
2026-07-20 18:34:03,9.02,37.57,57.28,0.9457,int8,curly-coated retriever,0.4141,2.93,0.11
2026-07-20 18:34:04,8.61,37.54,56.77,0.944,fp32,curly-coated retriever,0.5467,13.79,0.076
2026-07-20 18:34:05,9.17,37.52,56.86,0.9295,int8,curly-coated retriever,0.4141,3.23,0.081
2026-07-20 18:34:06,7.1,37.51,56.52,0.9297,fp32,curly-coated retriever,0.5467,12.81,0.095
2026-07-20 18:34:07,6.66,37.55,56.31,0.9172,fp32,curly-coated retriever,0.5467,13.86,0.183
2026-07-20 18:34:08,6.4,37.57,56.99,0.9087,int8,curly-coated retriever,0.4141,3.29,0.097
