timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 17:09:15,11.8,36.3,42.0,56.9,1.2829,fp32,curly-coated retriever,0.5467,27.26,0.316
2026-07-23 17:09:16,13.76,36.32,42.4,56.88,1.1509,int8,curly-coated retriever,0.4141,7.06,0.321
2026-07-23 17:09:17,12.18,36.39,42.64,56.88,1.1502,fp32,curly-coated retriever,0.5467,27.08,0.242
2026-07-23 17:09:18,10.51,36.44,42.38,56.86,1.0627,int8,curly-coated retriever,0.4141,6.7,0.17
2026-07-23 17:09:19,10.22,36.46,42.63,56.86,1.0633,fp32,curly-coated retriever,0.5467,27.7,0.253
2026-07-23 17:09:20,8.61,36.48,43.18,56.86,1.0082,int8,curly-coated retriever,0.4141,6.15,0.273
2026-07-23 17:09:21,9.09,36.53,43.51,56.86,1.0094,fp32,curly-coated retriever,0.5467,26.5,0.294
2026-07-23 17:09:22,8.65,36.56,43.3,56.84,0.9692,int8,curly-coated retriever,0.4141,6.13,0.216
2026-07-23 17:09:23,8.47,36.57,43.18,56.84,0.9689,fp32,curly-coated retriever,0.5467,27.72,0.174
2026-07-23 17:09:24,15.48,36.54,42.71,56.82,0.9441,int8,curly-coated retriever,0.4141,6.44,0.172
2026-07-23 17:09:25,11.77,36.57,42.83,56.82,0.9394,fp32,curly-coated retriever,0.5467,27.13,0.327
2026-07-23 17:09:26,10.9,36.58,42.5,56.79,0.9138,int8,curly-coated retriever,0.4141,6.14,0.25
2026-07-23 17:09:27,9.74,36.63,43.1,56.79,0.9148,fp32,curly-coated retriever,0.5467,26.7,0.235
2026-07-23 17:09:28,9.84,36.66,43.06,56.79,0.8955,int8,curly-coated retriever,0.4141,5.8,0.27
2026-07-23 17:09:29,9.11,36.63,43.04,56.79,0.8952,fp32,curly-coated retriever,0.5467,27.15,0.24
2026-07-23 17:09:30,8.66,36.66,43.02,56.77,0.8787,int8,curly-coated retriever,0.4141,6.64,0.268
2026-07-23 17:09:31,9.92,36.72,42.61,56.77,0.8783,fp32,curly-coated retriever,0.5467,32.2,0.212
2026-07-23 17:09:32,9.15,36.75,43.17,56.75,0.8633,int8,curly-coated retriever,0.4141,6.98,0.267
2026-07-23 17:09:33,8.69,36.77,42.7,56.75,0.8622,fp32,curly-coated retriever,0.5467,25.8,0.264
2026-07-23 17:09:34,9.29,36.74,43.22,56.73,0.8519,int8,curly-coated retriever,0.4141,8.92,0.191
2026-07-23 17:09:35,8.86,36.69,42.73,56.73,0.8507,fp32,curly-coated retriever,0.5467,27.56,0.257
2026-07-23 17:09:36,9.39,36.69,42.84,56.73,0.8403,int8,curly-coated retriever,0.4141,5.58,0.15
2026-07-23 17:09:37,8.84,36.73,42.9,56.73,0.8404,fp32,curly-coated retriever,0.5467,26.55,0.233
2026-07-23 17:09:38,9.3,36.76,42.54,56.71,0.8306,int8,curly-coated retriever,0.4141,9.56,0.197
2026-07-23 17:09:39,10.38,36.74,42.33,56.71,0.8307,fp32,curly-coated retriever,0.5467,27.67,0.212
2026-07-23 17:09:40,10.23,36.72,42.6,56.68,0.8225,int8,curly-coated retriever,0.4141,10.46,0.229
2026-07-23 17:09:41,13.18,36.71,42.76,56.68,0.8262,fp32,curly-coated retriever,0.5467,27.22,0.214
2026-07-23 17:09:42,12.63,36.71,42.45,56.66,0.8169,int8,curly-coated retriever,0.4141,4.58,0.244
2026-07-23 17:09:43,11.66,36.7,42.27,56.66,0.8153,fp32,curly-coated retriever,0.5467,19.43,0.231
2026-07-23 17:09:45,10.39,36.66,42.56,56.66,0.81,fp32,curly-coated retriever,0.5467,22.72,0.215
2026-07-23 17:09:46,9.52,36.64,42.34,56.64,0.8038,int8,curly-coated retriever,0.4141,5.2,0.226
2026-07-23 17:09:47,9.79,36.62,42.2,56.64,0.8036,fp32,curly-coated retriever,0.5467,28.88,0.228
2026-07-23 17:09:48,9.95,36.61,42.12,56.62,0.7972,int8,curly-coated retriever,0.4141,9.98,0.216
2026-07-23 17:09:49,9.29,36.61,42.07,56.62,0.7969,fp32,curly-coated retriever,0.5467,29.93,0.213
2026-07-23 17:09:50,17.76,36.63,42.17,56.62,0.8071,int8,curly-coated retriever,0.4141,21.37,0.232
2026-07-23 17:09:51,25.99,36.64,42.65,56.59,0.8481,fp32,curly-coated retriever,0.5467,90.19,0.261
2026-07-23 17:09:52,33.39,36.66,42.98,56.59,0.868,int8,curly-coated retriever,0.4141,24.78,0.281
2026-07-23 17:09:53,40.05,36.67,43.49,56.57,0.9179,fp32,curly-coated retriever,0.5467,78.39,0.268
2026-07-23 17:09:54,64.03,36.76,44.89,56.53,1.0529,int8,curly-coated retriever,0.4141,21.51,0.239
2026-07-23 17:09:55,78.42,36.78,45.33,56.53,1.1724,fp32,curly-coated retriever,0.5467,91.5,0.25
2026-07-23 17:09:56,87.05,36.83,46.0,56.51,1.0402,int8,curly-coated retriever,0.4141,22.85,0.249
2026-07-23 17:09:57,92.23,36.82,46.4,56.48,1.0722,int8,curly-coated retriever,0.4141,24.74,0.26
2026-07-23 17:09:58,95.34,36.77,46.64,56.48,1.0916,int8,curly-coated retriever,0.4141,28.67,0.284
2026-07-23 17:09:59,97.2,36.74,46.78,56.48,1.1032,fp32,curly-coated retriever,0.5467,93.69,0.247
2026-07-23 17:10:00,98.32,36.73,47.27,56.46,0.9296,int8,curly-coated retriever,0.4141,25.58,0.248
2026-07-23 17:10:01,98.99,36.72,47.56,56.44,0.9328,int8,curly-coated retriever,0.4141,22.25,0.228
2026-07-23 17:10:02,99.4,36.75,47.74,56.42,0.9348,int8,curly-coated retriever,0.4141,19.06,0.207
2026-07-23 17:10:03,99.64,36.77,47.84,56.39,0.936,int8,curly-coated retriever,0.4141,22.68,0.219
2026-07-23 17:10:05,99.78,36.78,47.51,56.37,0.936,fp32,curly-coated retriever,0.5467,78.1,0.217
2026-07-23 17:10:06,99.87,36.79,47.3,56.37,0.8299,int8,curly-coated retriever,0.4141,19.01,0.22
2026-07-23 17:10:07,99.92,36.79,47.58,56.35,0.8304,int8,curly-coated retriever,0.4141,24.41,0.253
2026-07-23 17:10:08,99.95,36.8,47.75,56.33,0.8308,int8,curly-coated retriever,0.4141,27.11,0.254
