timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 14:58:38,12.0,36.2,42.0,67.56,25.84,fp32,curly-coated retriever,0.5467,22.58,0.012
2026-07-23 14:58:39,12.04,36.2,42.4,67.54,25.98,fp32,curly-coated retriever,0.5467,27.11,0.007
2026-07-23 14:58:41,10.42,36.2,43.04,67.52,25.36,fp32,curly-coated retriever,0.5467,28.66,0.015
2026-07-23 14:58:42,13.29,36.2,43.82,67.52,27.03,fp32,curly-coated retriever,0.5467,27.15,0.009
2026-07-23 14:58:44,11.18,36.2,43.89,67.5,26.0,fp32,curly-coated retriever,0.5467,28.64,0.01
2026-07-23 14:58:46,10.63,36.2,43.54,67.47,25.62,fp32,curly-coated retriever,0.5467,20.07,0.012
2026-07-23 14:58:47,9.66,36.2,43.72,67.47,25.19,fp32,curly-coated retriever,0.5467,28.28,0.013
2026-07-23 14:58:49,8.15,36.2,43.83,67.45,24.46,fp32,curly-coated retriever,0.5467,26.66,0.009
2026-07-23 14:58:51,8.97,36.2,43.9,67.45,24.9,fp32,curly-coated retriever,0.5467,28.86,0.007
2026-07-23 14:58:52,13.84,36.22,43.92,67.43,27.34,fp32,curly-coated retriever,0.5467,30.12,0.01
2026-07-23 14:58:54,14.99,36.24,43.94,67.41,27.93,fp32,curly-coated retriever,0.5467,27.97,0.01
2026-07-23 14:58:55,13.21,36.27,44.15,67.38,27.1,fp32,curly-coated retriever,0.5467,27.33,0.009
2026-07-23 14:58:57,21.89,36.28,44.03,67.38,31.41,fp32,curly-coated retriever,0.5467,21.98,0.007
2026-07-23 14:58:59,20.48,36.09,44.13,67.36,30.7,fp32,curly-coated retriever,0.5467,24.77,0.009
2026-07-23 17:03:27,20.27,35.98,43.12,60.63,30.27,fp32,curly-coated retriever,0.5467,30.59,0.008
2026-07-23 17:03:28,20.7,35.91,42.21,60.61,30.2,fp32,curly-coated retriever,0.5467,26.85,0.009
2026-07-23 17:03:30,21.08,35.86,41.59,60.59,30.19,fp32,curly-coated retriever,0.5467,31.0,0.01
2026-07-23 17:03:31,27.37,35.89,40.93,60.57,33.14,fp32,curly-coated retriever,0.5467,26.11,0.01
2026-07-23 17:03:33,25.63,35.88,40.43,60.52,32.12,fp32,curly-coated retriever,0.5467,28.66,0.026
2026-07-23 17:03:35,24.5,35.84,39.89,60.5,31.38,fp32,curly-coated retriever,0.5467,22.5,0.01
2026-07-23 17:03:36,23.07,35.77,39.6,60.48,30.57,fp32,curly-coated retriever,0.5467,27.48,0.007
