timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 17:10:59,8.2,36.6,43.0,55.77,0.735,fp32,curly-coated retriever,0.5467,29.0,0.286
2026-07-23 17:11:00,12.96,36.62,43.0,55.77,0.7117,int8,curly-coated retriever,0.4141,6.71,0.255
2026-07-23 17:11:01,12.77,36.64,43.0,55.77,0.7125,int8,curly-coated retriever,0.4141,9.17,0.194
2026-07-23 17:11:02,11.66,36.66,43.4,55.75,0.7179,int8,curly-coated retriever,0.4141,6.3,0.334
2026-07-23 17:11:03,11.8,36.68,43.64,55.75,0.7179,int8,curly-coated retriever,0.4141,11.2,0.247
2026-07-23 17:11:04,10.36,36.69,43.38,55.73,0.7235,fp32,curly-coated retriever,0.5467,26.54,0.297
2026-07-23 17:11:05,10.13,36.65,43.63,55.73,0.7233,fp32,curly-coated retriever,0.5467,33.96,0.287
2026-07-23 17:11:06,8.6,36.63,43.38,55.73,0.727,fp32,curly-coated retriever,0.5467,28.75,0.19
2026-07-23 17:11:07,9.96,36.62,43.63,55.71,0.7194,fp32,curly-coated retriever,0.5467,28.61,0.199
2026-07-23 17:11:08,9.98,36.65,43.78,55.71,0.7179,int8,curly-coated retriever,0.4141,6.34,0.296
2026-07-23 17:11:09,8.43,36.67,43.87,55.68,0.7251,fp32,curly-coated retriever,0.5467,26.73,0.301
2026-07-23 17:11:10,9.14,36.68,43.92,55.68,0.7202,fp32,curly-coated retriever,0.5467,27.56,0.232
2026-07-23 17:11:11,10.28,36.69,43.15,55.68,0.712,int8,curly-coated retriever,0.4141,6.8,0.17
2026-07-23 17:11:12,10.17,36.69,43.49,55.66,0.7131,int8,curly-coated retriever,0.4141,6.58,0.25
2026-07-23 17:11:13,10.02,36.7,43.69,55.66,0.7142,int8,curly-coated retriever,0.4141,6.84,0.195
2026-07-23 17:11:14,10.01,36.7,43.42,55.64,0.7136,fp32,curly-coated retriever,0.5467,26.44,0.19
2026-07-23 17:11:15,10.89,36.66,43.25,55.64,0.7081,int8,curly-coated retriever,0.4141,6.03,0.211
2026-07-23 17:11:16,10.61,36.68,43.15,55.64,0.7092,int8,curly-coated retriever,0.4141,5.83,0.255
2026-07-23 17:11:17,10.97,36.65,43.09,55.64,0.7075,int8,curly-coated retriever,0.4141,8.56,0.175
2026-07-23 17:11:18,11.38,36.67,43.05,55.62,0.7057,fp32,curly-coated retriever,0.5467,23.96,0.19
2026-07-23 17:11:19,12.31,36.68,43.43,55.62,0.7019,int8,curly-coated retriever,0.4141,4.81,0.193
2026-07-23 17:11:20,10.58,36.69,42.86,55.6,0.7079,fp32,curly-coated retriever,0.5467,26.23,0.194
2026-07-23 17:11:21,9.55,36.69,42.92,55.6,0.7113,fp32,curly-coated retriever,0.5467,25.2,0.212
2026-07-23 17:11:22,9.73,36.7,43.35,55.57,0.7102,fp32,curly-coated retriever,0.5467,20.08,0.208
2026-07-23 17:11:23,11.56,36.7,43.61,55.57,0.7025,int8,curly-coated retriever,0.4141,10.82,0.222
2026-07-23 17:11:24,11.82,36.7,43.77,55.55,0.7017,int8,curly-coated retriever,0.4141,7.41,0.231
2026-07-23 17:11:25,12.81,36.7,43.46,55.55,0.6972,int8,curly-coated retriever,0.4141,4.55,0.223
2026-07-23 17:11:26,11.77,36.7,43.28,55.55,0.7009,fp32,curly-coated retriever,0.5467,19.27,0.225
2026-07-23 17:11:28,11.14,36.66,43.17,55.55,0.7029,fp32,curly-coated retriever,0.5467,24.64,0.226
2026-07-23 17:11:29,9.88,36.68,43.1,55.53,0.7072,fp32,curly-coated retriever,0.5467,27.33,0.228
2026-07-23 17:11:30,9.21,36.69,43.46,55.53,0.7097,fp32,curly-coated retriever,0.5467,32.15,0.337
2026-07-23 17:11:31,8.73,36.69,43.28,55.51,0.7097,fp32,curly-coated retriever,0.5467,29.31,0.199
2026-07-23 17:11:32,10.04,36.73,43.57,55.51,0.7032,int8,curly-coated retriever,0.4141,9.46,0.195
2026-07-23 17:11:33,9.34,36.72,43.74,55.51,0.7066,fp32,curly-coated retriever,0.5467,30.56,0.248
2026-07-23 17:11:34,18.41,36.75,43.97,55.48,0.6736,int8,curly-coated retriever,0.4141,25.54,0.265
2026-07-23 17:11:35,26.57,36.77,44.17,55.48,0.6585,int8,curly-coated retriever,0.4141,24.18,0.257
2026-07-23 17:11:36,33.91,36.79,44.35,55.46,0.6542,int8,curly-coated retriever,0.4141,23.3,0.247
2026-07-23 17:11:37,40.52,36.79,44.62,55.44,0.6561,int8,curly-coated retriever,0.4141,23.84,0.258
2026-07-23 17:11:38,64.31,36.79,45.97,55.44,0.6876,int8,curly-coated retriever,0.4141,25.17,0.264
2026-07-23 17:11:39,78.59,36.8,46.38,55.42,0.7142,int8,curly-coated retriever,0.4141,29.18,0.281
2026-07-23 17:11:40,87.15,36.8,47.43,55.4,0.7329,int8,curly-coated retriever,0.4141,24.37,0.259
2026-07-23 17:11:41,92.29,36.8,47.66,55.37,0.7437,fp32,curly-coated retriever,0.5467,86.65,0.263
2026-07-23 17:11:42,95.37,36.8,47.79,55.35,0.705,int8,curly-coated retriever,0.4141,26.34,0.277
2026-07-23 17:11:43,97.22,36.8,47.88,55.35,0.708,int8,curly-coated retriever,0.4141,23.42,0.244
2026-07-23 17:11:44,98.33,36.8,48.33,55.33,0.7105,int8,curly-coated retriever,0.4141,23.49,0.267
2026-07-23 17:11:45,99.0,36.8,48.6,55.33,0.7121,int8,curly-coated retriever,0.4141,23.2,0.251
2026-07-23 17:11:46,99.4,36.8,48.36,55.31,0.7123,int8,curly-coated retriever,0.4141,23.83,0.249
2026-07-23 17:11:47,99.64,36.8,48.61,55.28,0.713,int8,curly-coated retriever,0.4141,24.81,0.264
2026-07-23 17:11:48,99.78,36.84,48.77,55.26,0.7136,int8,curly-coated retriever,0.4141,21.06,0.255
2026-07-23 17:11:49,99.87,36.86,48.46,55.24,0.7131,int8,curly-coated retriever,0.4141,20.05,0.215
2026-07-23 17:11:50,99.92,36.88,48.28,55.24,0.7129,int8,curly-coated retriever,0.4141,19.23,0.222
2026-07-23 17:11:51,99.95,36.89,48.17,55.22,0.7128,int8,curly-coated retriever,0.4141,24.97,0.219
2026-07-23 17:11:52,99.97,36.89,48.1,55.2,0.7126,int8,curly-coated retriever,0.4141,18.74,0.216
2026-07-23 17:11:54,99.98,36.86,49.26,55.17,0.7147,int8,curly-coated retriever,0.4141,18.34,0.206
2026-07-23 17:11:55,99.99,36.83,49.96,55.17,0.7161,int8,curly-coated retriever,0.4141,25.8,0.232
2026-07-23 17:11:56,99.99,36.86,49.17,55.15,0.7145,int8,curly-coated retriever,0.4141,23.67,0.262
2026-07-23 17:11:57,100.0,36.84,49.1,55.15,0.7144,int8,curly-coated retriever,0.4141,27.97,0.244
2026-07-23 17:11:58,100.0,36.9,49.06,55.13,0.7143,int8,curly-coated retriever,0.4141,24.23,0.243
2026-07-23 17:11:59,100.0,36.94,49.04,55.11,0.7143,int8,curly-coated retriever,0.4141,20.53,0.242
2026-07-23 17:12:00,100.0,36.96,49.02,55.08,0.7143,int8,curly-coated retriever,0.4141,23.78,0.266
2026-07-23 17:12:01,100.0,36.98,49.41,55.06,0.715,int8,curly-coated retriever,0.4141,23.49,0.259
2026-07-23 17:12:02,100.0,36.95,49.65,55.04,0.7154,int8,curly-coated retriever,0.4141,23.97,0.257
2026-07-23 17:12:03,100.0,36.93,48.99,55.02,0.7141,int8,curly-coated retriever,0.4141,25.09,0.267
2026-07-23 17:12:04,100.0,36.92,48.59,55.02,0.7133,int8,curly-coated retriever,0.4141,24.53,0.254
2026-07-23 17:12:05,100.0,36.91,48.76,55.02,0.7136,int8,curly-coated retriever,0.4141,23.29,0.252
2026-07-23 17:12:06,100.0,36.91,48.85,55.0,0.7138,int8,curly-coated retriever,0.4141,23.9,0.264
2026-07-23 17:12:07,100.0,36.86,48.91,54.97,0.7138,fp32,curly-coated retriever,0.5467,90.06,0.253
2026-07-23 17:12:08,100.0,36.88,49.75,54.97,0.6741,int8,curly-coated retriever,0.4141,9.68,0.267
2026-07-23 17:12:09,91.18,36.87,49.47,54.95,0.6639,int8,curly-coated retriever,0.4141,5.9,0.257
2026-07-23 17:12:10,82.66,36.85,49.23,54.93,0.6548,int8,curly-coated retriever,0.4141,6.05,0.285
2026-07-23 17:12:11,75.4,36.84,48.9,54.91,0.6476,int8,curly-coated retriever,0.4141,5.78,0.164
2026-07-23 17:12:12,69.04,36.82,48.61,54.91,0.6421,int8,curly-coated retriever,0.4141,5.91,0.272
2026-07-23 17:12:13,44.62,36.77,47.57,54.91,0.6329,int8,curly-coated retriever,0.4141,8.63,0.24
2026-07-23 17:12:14,30.69,36.74,47.34,54.91,0.6462,int8,curly-coated retriever,0.4141,8.93,0.184
2026-07-23 17:12:15,23.22,36.77,46.4,54.88,0.6596,int8,curly-coated retriever,0.4141,6.33,0.197
2026-07-23 17:12:16,17.85,36.78,45.84,54.88,0.6746,int8,curly-coated retriever,0.4141,6.43,0.195
2026-07-23 17:12:17,13.91,36.79,45.51,54.86,0.6885,int8,curly-coated retriever,0.4141,5.84,0.293
2026-07-23 17:12:18,17.15,36.75,45.7,54.86,0.6766,int8,curly-coated retriever,0.4141,9.31,0.202
2026-07-23 17:12:19,15.09,36.73,45.42,54.84,0.6834,int8,curly-coated retriever,0.4141,9.51,0.195
2026-07-23 17:12:20,16.25,36.72,44.85,54.84,0.6772,int8,curly-coated retriever,0.4141,5.72,0.185
2026-07-23 17:12:21,13.75,36.71,44.51,54.84,0.686,int8,curly-coated retriever,0.4141,6.39,0.208
2026-07-23 17:12:22,10.69,36.67,44.71,54.84,0.6997,fp32,curly-coated retriever,0.5467,24.74,0.281
2026-07-23 17:12:23,10.49,36.64,44.82,54.82,0.7,fp32,curly-coated retriever,0.5467,24.22,0.166
2026-07-23 17:12:24,11.1,36.66,44.89,54.82,0.6968,fp32,curly-coated retriever,0.5467,19.82,0.203
2026-07-23 17:12:25,9.86,36.68,44.94,54.8,0.7022,fp32,curly-coated retriever,0.5467,22.22,0.216
2026-07-23 17:12:26,9.91,36.65,44.96,54.8,0.7014,fp32,curly-coated retriever,0.5467,20.94,0.228
2026-07-23 17:12:27,10.67,36.63,44.98,54.77,0.6974,fp32,curly-coated retriever,0.5467,21.54,0.22
2026-07-23 17:12:28,12.8,36.62,44.99,54.77,0.6878,int8,curly-coated retriever,0.4141,4.68,0.23
2026-07-23 17:12:30,11.0,36.65,44.59,54.77,0.6944,fp32,curly-coated retriever,0.5467,22.37,0.231
2026-07-23 17:12:31,11.48,36.67,44.36,54.77,0.6912,fp32,curly-coated retriever,0.5467,21.44,0.301
2026-07-23 17:12:32,11.69,36.68,44.61,54.75,0.6906,fp32,curly-coated retriever,0.5467,30.78,0.225
2026-07-23 17:12:33,10.21,36.69,44.77,54.75,0.6965,fp32,curly-coated retriever,0.5467,29.71,0.245
2026-07-23 17:12:34,10.21,36.73,44.46,54.73,0.6946,fp32,curly-coated retriever,0.5467,30.28,0.202
2026-07-23 17:12:35,10.04,36.72,44.68,54.73,0.6949,fp32,curly-coated retriever,0.5467,27.81,0.206
2026-07-23 17:12:36,10.11,36.67,44.41,54.71,0.6929,fp32,curly-coated retriever,0.5467,27.42,0.212
2026-07-23 17:12:37,11.66,36.64,44.24,54.71,0.6848,int8,curly-coated retriever,0.4141,9.11,0.22
2026-07-23 17:12:38,11.0,36.63,44.15,54.71,0.6874,int8,curly-coated retriever,0.4141,7.32,0.186
2026-07-23 17:12:39,9.88,36.66,44.09,54.68,0.6922,fp32,curly-coated retriever,0.5467,29.63,0.213
2026-07-23 17:12:40,11.65,36.67,44.05,54.68,0.6835,int8,curly-coated retriever,0.4141,8.93,0.189
2026-07-23 17:12:41,9.43,36.64,44.43,54.68,0.6941,fp32,curly-coated retriever,0.5467,29.84,0.187
