timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 17:14:27,3.9,36.3,44.0,53.66,0.821,fp32,curly-coated retriever,0.5467,21.24,0.219
2026-07-23 17:14:28,6.72,36.36,44.0,53.66,0.8088,int8,curly-coated retriever,0.4141,5.1,0.302
2026-07-23 17:14:29,5.67,36.46,44.0,53.66,0.8112,fp32,curly-coated retriever,0.5467,17.58,0.233
2026-07-23 17:14:30,5.76,36.51,44.0,53.66,0.8069,fp32,curly-coated retriever,0.5467,17.72,0.208
2026-07-23 17:14:31,4.98,36.59,43.6,53.66,0.8041,int8,curly-coated retriever,0.4141,5.7,0.231
2026-07-23 17:14:32,4.59,36.63,43.36,53.64,0.8047,fp32,curly-coated retriever,0.5467,20.39,0.228
2026-07-23 17:14:33,4.31,36.66,43.62,53.64,0.8144,fp32,curly-coated retriever,0.5467,23.48,0.231
2026-07-23 17:14:34,4.15,36.64,42.97,53.64,0.8076,fp32,curly-coated retriever,0.5467,18.23,0.228
2026-07-23 17:14:35,3.29,36.62,42.58,53.64,0.8029,fp32,curly-coated retriever,0.5467,18.18,0.273
2026-07-23 17:14:36,3.57,36.61,42.35,53.64,0.7986,int8,curly-coated retriever,0.4141,3.9,0.254
2026-07-23 17:14:37,2.94,36.61,42.61,53.62,0.7991,fp32,curly-coated retriever,0.5467,18.45,0.287
2026-07-23 17:14:38,3.37,36.6,42.37,53.62,0.7949,int8,curly-coated retriever,0.4141,4.29,0.23
2026-07-23 17:14:39,3.62,36.6,42.22,53.62,0.7947,fp32,curly-coated retriever,0.5467,17.72,0.262
2026-07-23 17:14:40,4.57,36.52,42.53,53.62,0.7919,fp32,curly-coated retriever,0.5467,19.17,0.267
2026-07-23 17:14:41,4.34,36.55,42.72,53.62,0.7889,fp32,curly-coated retriever,0.5467,17.79,0.232
2026-07-23 17:14:42,4.17,36.57,42.83,53.6,0.7861,int8,curly-coated retriever,0.4141,3.94,0.208
2026-07-23 17:14:43,4.06,36.58,42.9,53.6,0.7862,fp32,curly-coated retriever,0.5467,17.76,0.233
2026-07-23 17:14:44,4.04,36.55,42.94,53.6,0.7834,int8,curly-coated retriever,0.4141,9.1,0.201
2026-07-23 17:14:45,3.98,36.53,42.56,53.6,0.7827,fp32,curly-coated retriever,0.5467,18.42,0.199
2026-07-23 17:14:46,4.71,36.52,42.34,53.6,0.7799,fp32,curly-coated retriever,0.5467,19.48,0.218
2026-07-23 17:14:47,3.63,36.55,42.2,53.57,0.7767,int8,curly-coated retriever,0.4141,3.86,0.255
2026-07-23 17:14:48,3.74,36.57,42.12,53.57,0.7766,fp32,curly-coated retriever,0.5467,17.9,0.245
2026-07-23 17:14:49,3.04,36.58,42.47,53.57,0.7749,fp32,curly-coated retriever,0.5467,17.96,0.226
2026-07-23 17:14:50,3.46,36.59,42.68,53.57,0.7728,int8,curly-coated retriever,0.4141,9.94,0.248
2026-07-23 17:14:51,2.88,36.59,42.41,53.57,0.7725,int8,curly-coated retriever,0.4141,4.46,0.24
2026-07-23 17:14:52,3.33,36.6,42.25,53.55,0.7721,fp32,curly-coated retriever,0.5467,27.5,0.248
2026-07-23 17:14:53,2.8,36.6,42.15,53.55,0.7688,int8,curly-coated retriever,0.4141,3.94,0.236
2026-07-23 17:14:54,3.24,36.6,42.09,53.55,0.7685,int8,curly-coated retriever,0.4141,5.97,0.207
2026-07-23 17:14:55,2.74,36.6,42.05,53.55,0.7687,int8,curly-coated retriever,0.4141,5.14,0.262
2026-07-23 17:14:56,3.21,36.6,42.03,53.55,0.7685,int8,curly-coated retriever,0.4141,4.88,0.291
2026-07-23 17:14:57,2.72,36.6,42.02,53.55,0.7686,int8,curly-coated retriever,0.4141,4.15,0.234
2026-07-23 17:14:58,3.23,36.56,42.01,53.53,0.7719,fp32,curly-coated retriever,0.5467,18.48,0.239
2026-07-23 17:14:59,4.34,36.54,42.01,53.53,0.772,fp32,curly-coated retriever,0.5467,20.46,0.268
2026-07-23 17:15:00,4.2,36.52,42.0,53.53,0.7694,int8,curly-coated retriever,0.4141,4.07,0.231
2026-07-23 17:15:01,10.86,36.54,42.8,53.53,0.7868,fp32,curly-coated retriever,0.5467,73.41,0.204
2026-07-23 17:15:02,19.78,36.55,43.22,53.51,0.8248,int8,curly-coated retriever,0.4141,22.7,0.217
2026-07-23 17:15:03,27.8,36.57,43.7,53.51,0.8842,fp32,curly-coated retriever,0.5467,76.43,0.22
2026-07-23 17:15:04,35.02,36.59,44.13,53.46,0.9094,int8,curly-coated retriever,0.4141,22.16,0.206
2026-07-23 17:15:06,41.52,36.61,44.52,53.46,0.9623,fp32,curly-coated retriever,0.5467,75.43,0.212
2026-07-23 17:15:07,64.91,36.65,45.91,53.46,1.0764,int8,curly-coated retriever,0.4141,18.63,0.211
2026-07-23 17:15:08,78.95,36.67,46.75,53.44,1.1849,int8,curly-coated retriever,0.4141,21.44,0.221
2026-07-23 17:15:09,87.37,36.72,47.65,53.44,1.2511,fp32,curly-coated retriever,0.5467,76.65,0.221
2026-07-23 17:15:10,92.42,36.75,48.19,53.4,1.0418,int8,curly-coated retriever,0.4141,22.6,0.234
2026-07-23 17:15:11,95.45,36.77,48.51,53.4,1.0577,int8,curly-coated retriever,0.4141,17.57,0.207
2026-07-23 17:15:12,97.27,36.74,48.71,53.37,1.067,int8,curly-coated retriever,0.4141,18.3,0.231
2026-07-23 17:15:13,98.36,36.77,48.82,53.35,1.0724,fp32,curly-coated retriever,0.5467,73.69,0.199
2026-07-23 17:15:14,99.02,36.74,48.89,53.35,0.9211,int8,curly-coated retriever,0.4141,25.04,0.211
2026-07-23 17:15:15,99.41,36.72,48.94,53.35,0.9223,int8,curly-coated retriever,0.4141,18.82,0.193
