timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 14:52:44,5.9,35.9,43.0,70.58,0,fp32,curly-coated retriever,0.5467,22.23,0
2026-07-23 14:52:46,3.9,35.9,43.0,70.58,0,fp32,curly-coated retriever,0.5467,18.3,0
2026-07-23 14:52:47,2.0,35.9,42.0,70.58,0,fp32,curly-coated retriever,0.5467,18.49,0
2026-07-23 14:52:49,2.0,35.9,43.0,70.56,0,fp32,curly-coated retriever,0.5467,18.11,0
2026-07-23 14:52:51,3.9,35.9,43.0,70.56,0,fp32,curly-coated retriever,0.5467,24.86,0
2026-07-23 14:52:52,4.0,36.0,43.0,70.56,0,fp32,curly-coated retriever,0.5467,20.19,0
2026-07-23 14:52:54,2.0,36.0,42.0,70.54,0,fp32,curly-coated retriever,0.5467,24.67,0
2026-07-23 14:52:55,3.9,35.9,42.0,70.54,0,fp32,curly-coated retriever,0.5467,17.74,0
2026-07-23 14:52:57,3.9,35.9,42.0,70.54,0,fp32,curly-coated retriever,0.5467,25.34,0
2026-07-23 14:52:59,2.0,36.0,41.0,70.54,0,fp32,curly-coated retriever,0.5467,23.88,0
2026-07-23 14:53:00,6.0,35.8,41.0,70.52,0,fp32,curly-coated retriever,0.5467,25.2,0
2026-07-23 14:53:02,2.0,35.8,41.0,70.52,0,fp32,curly-coated retriever,0.5467,17.92,0
2026-07-23 14:53:04,2.0,35.8,42.0,70.52,0,fp32,curly-coated retriever,0.5467,30.39,0
2026-07-23 14:53:05,5.9,35.8,40.0,70.52,0,fp32,curly-coated retriever,0.5467,18.13,0
2026-07-23 14:53:07,4.0,35.8,42.0,70.49,0,fp32,curly-coated retriever,0.5467,22.69,0
2026-07-23 14:53:08,6.0,35.9,41.0,70.49,0,fp32,curly-coated retriever,0.5467,21.81,0
2026-07-23 14:53:10,3.9,35.9,42.0,70.49,0,fp32,curly-coated retriever,0.5467,24.71,0
2026-07-23 14:53:12,3.9,35.9,42.0,70.47,0,fp32,curly-coated retriever,0.5467,26.43,0
2026-07-23 14:53:13,2.0,35.8,41.0,70.47,0,fp32,curly-coated retriever,0.5467,24.46,0
2026-07-23 14:53:15,6.0,35.8,41.0,70.47,0,fp32,curly-coated retriever,0.5467,24.65,0
2026-07-23 14:53:16,2.0,35.8,42.0,70.45,0,fp32,curly-coated retriever,0.5467,24.08,0
2026-07-23 14:53:18,2.0,35.9,40.0,70.45,0,fp32,curly-coated retriever,0.5467,17.84,0
2026-07-23 14:53:20,100.0,36.0,46.0,70.45,0,fp32,curly-coated retriever,0.5467,78.16,0
2026-07-23 14:53:21,100.0,36.1,47.0,70.4,0,fp32,curly-coated retriever,0.5467,74.82,0
2026-07-23 14:53:23,100.0,36.1,48.0,70.4,0,fp32,curly-coated retriever,0.5467,74.2,0
2026-07-23 14:53:25,100.0,36.1,47.0,70.36,0,fp32,curly-coated retriever,0.5467,77.38,0
2026-07-23 14:53:26,100.0,36.0,48.0,70.36,0,fp32,curly-coated retriever,0.5467,78.03,0
2026-07-23 14:53:28,100.0,36.0,48.0,70.32,0,fp32,curly-coated retriever,0.5467,69.65,0
2026-07-23 14:53:30,100.0,36.0,48.0,70.29,0,fp32,curly-coated retriever,0.5467,71.72,0
2026-07-23 14:53:31,100.0,36.0,49.0,70.29,0,fp32,curly-coated retriever,0.5467,73.82,0
2026-07-23 14:53:33,100.0,36.0,48.0,70.25,0,fp32,curly-coated retriever,0.5467,73.43,0
2026-07-23 14:53:35,100.0,36.0,49.0,70.25,0,fp32,curly-coated retriever,0.5467,77.16,0
2026-07-23 14:53:36,100.0,36.1,49.0,70.23,0,fp32,curly-coated retriever,0.5467,80.8,0
2026-07-23 14:53:38,100.0,35.9,49.0,70.18,0,fp32,curly-coated retriever,0.5467,73.76,0
2026-07-23 14:53:40,100.0,36.0,50.0,70.16,0,fp32,curly-coated retriever,0.5467,77.06,0
2026-07-23 14:53:41,100.0,35.9,50.0,70.14,0,fp32,curly-coated retriever,0.5467,73.53,0
2026-07-23 14:53:43,100.0,35.9,50.0,70.12,0,fp32,curly-coated retriever,0.5467,72.66,0
2026-07-23 14:53:45,100.0,35.9,51.0,70.12,0,fp32,curly-coated retriever,0.5467,74.39,0
2026-07-23 14:53:46,100.0,35.9,51.0,70.07,0,fp32,curly-coated retriever,0.5467,71.33,0
2026-07-23 14:53:48,100.0,35.9,50.0,70.05,0,fp32,curly-coated retriever,0.5467,72.57,0
2026-07-23 14:53:50,100.0,35.9,51.0,70.05,0,fp32,curly-coated retriever,0.5467,76.12,0
2026-07-23 14:53:51,100.0,35.9,51.0,70.0,0,fp32,curly-coated retriever,0.5467,59.33,0
2026-07-23 14:53:53,100.0,36.0,52.0,69.98,0,fp32,curly-coated retriever,0.5467,74.19,0
2026-07-23 14:53:55,4.0,35.8,45.0,69.96,0,fp32,curly-coated retriever,0.5467,28.59,0
2026-07-23 14:53:56,3.9,35.8,45.0,69.96,0,fp32,curly-coated retriever,0.5467,24.34,0
2026-07-23 14:53:58,2.0,35.8,44.0,69.96,0,fp32,curly-coated retriever,0.5467,23.94,0
2026-07-23 14:54:00,2.0,35.8,44.0,69.96,0,fp32,curly-coated retriever,0.5467,26.45,0
2026-07-23 14:54:01,2.0,35.7,44.0,69.94,0,fp32,curly-coated retriever,0.5467,24.18,0
2026-07-23 14:54:03,2.0,35.8,44.0,69.94,0,fp32,curly-coated retriever,0.5467,21.2,0
