timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 17:07:30,14.0,36.6,43.0,58.04,-0.5178,int8,curly-coated retriever,0.4141,6.62,9.902
2026-07-23 17:07:31,15.52,36.64,43.0,58.02,-1.6526,int8,curly-coated retriever,0.4141,7.34,0.85
2026-07-23 17:07:32,18.91,36.66,43.0,58.02,-0.7724,int8,curly-coated retriever,0.4141,13.37,0.985
2026-07-23 17:07:33,16.15,36.72,42.6,57.99,-1.5185,int8,curly-coated retriever,0.4141,10.49,0.803
2026-07-23 17:07:34,14.41,36.71,42.76,57.99,-1.164,int8,curly-coated retriever,0.4141,10.64,0.814
2026-07-23 17:07:35,13.44,36.75,42.46,57.97,-0.7214,int8,curly-coated retriever,0.4141,10.3,0.822
2026-07-23 17:07:36,10.63,36.77,42.27,57.97,1.7622,fp32,curly-coated retriever,0.5467,27.05,0.784
2026-07-23 17:07:38,12.1,36.74,42.56,57.97,-0.1893,fp32,curly-coated retriever,0.5467,21.72,0.825
2026-07-23 17:07:39,11.98,36.72,42.34,57.95,0.719,fp32,curly-coated retriever,0.5467,23.99,0.781
2026-07-23 17:07:40,11.91,36.71,42.6,57.95,-0.2023,int8,curly-coated retriever,0.4141,8.1,0.883
2026-07-23 17:07:41,12.74,36.71,42.76,57.95,0.4228,int8,curly-coated retriever,0.4141,9.23,0.746
2026-07-23 17:07:42,14.05,36.67,42.46,57.93,0.5163,int8,curly-coated retriever,0.4141,10.67,0.771
2026-07-23 17:07:43,14.03,36.64,42.27,57.9,0.7435,fp32,curly-coated retriever,0.5467,29.76,0.808
2026-07-23 17:07:44,12.34,36.66,42.16,57.9,0.2385,fp32,curly-coated retriever,0.5467,30.0,0.708
2026-07-23 17:07:45,12.28,36.68,42.1,57.9,0.8247,fp32,curly-coated retriever,0.5467,29.23,0.499
2026-07-23 17:07:46,10.65,36.65,42.06,57.9,1.3229,fp32,curly-coated retriever,0.5467,28.13,0.741
2026-07-23 17:07:47,10.39,36.67,42.04,57.88,0.6667,fp32,curly-coated retriever,0.5467,28.53,0.484
2026-07-23 17:07:48,9.35,36.68,42.02,57.88,0.2395,int8,curly-coated retriever,0.4141,7.07,0.61
2026-07-23 17:07:49,8.89,36.65,42.01,57.86,0.5988,fp32,curly-coated retriever,0.5467,30.37,0.805
2026-07-23 17:07:50,11.18,36.63,42.01,57.86,0.2167,int8,curly-coated retriever,0.4141,7.08,1.734
2026-07-23 17:07:51,11.59,36.62,42.0,57.86,0.2392,fp32,curly-coated retriever,0.5467,28.44,0.599
2026-07-23 17:07:52,10.07,36.65,42.0,57.84,0.4518,fp32,curly-coated retriever,0.5467,27.24,0.507
2026-07-23 17:07:53,10.04,36.63,42.0,57.84,0.378,int8,curly-coated retriever,0.4141,6.45,0.908
2026-07-23 17:07:54,11.63,36.62,42.0,57.84,0.5556,fp32,curly-coated retriever,0.5467,27.91,0.757
2026-07-23 17:07:55,9.42,36.61,42.4,57.82,0.6117,fp32,curly-coated retriever,0.5467,28.09,0.707
2026-07-23 17:07:56,9.57,36.61,42.24,57.82,0.4419,int8,curly-coated retriever,0.4141,9.14,0.709
2026-07-23 17:07:57,9.82,36.6,41.74,57.79,0.9989,fp32,curly-coated retriever,0.5467,30.61,0.839
2026-07-23 17:07:58,9.97,36.6,41.85,57.79,0.7456,int8,curly-coated retriever,0.4141,6.11,0.566
2026-07-23 17:07:59,9.18,36.6,41.51,57.77,0.5255,fp32,curly-coated retriever,0.5467,27.42,0.876
2026-07-23 17:08:00,8.79,36.6,41.7,57.77,0.7229,fp32,curly-coated retriever,0.5467,27.62,0.963
2026-07-23 17:08:01,9.99,36.6,41.82,57.77,0.5177,int8,curly-coated retriever,0.4141,6.03,0.777
2026-07-23 17:08:02,12.4,36.6,41.89,57.75,0.6372,fp32,curly-coated retriever,0.5467,27.24,0.487
2026-07-23 17:08:03,13.72,36.6,41.94,57.75,0.4803,int8,curly-coated retriever,0.4141,8.91,0.708
2026-07-23 17:08:04,11.43,36.6,41.96,57.75,0.3571,int8,curly-coated retriever,0.4141,9.57,1.066
