timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 17:12:43,10.0,36.5,45.0,54.66,1.2824,fp32,curly-coated retriever,0.5467,28.19,0.296
2026-07-23 17:12:44,12.32,36.52,45.0,54.66,1.1475,int8,curly-coated retriever,0.4141,6.3,0.256
2026-07-23 17:12:45,11.47,36.59,44.6,54.64,1.1456,int8,curly-coated retriever,0.4141,6.17,0.192
2026-07-23 17:12:46,11.04,36.64,44.76,54.62,1.1458,fp32,curly-coated retriever,0.5467,27.13,0.258
2026-07-23 17:12:47,9.91,36.66,44.46,54.62,1.06,int8,curly-coated retriever,0.4141,8.85,0.219
2026-07-23 17:12:48,9.86,36.72,44.67,54.62,1.0607,fp32,curly-coated retriever,0.5467,26.12,0.213
2026-07-23 17:12:49,7.6,36.75,44.8,54.6,1.0071,fp32,curly-coated retriever,0.5467,24.78,0.182
2026-07-23 17:12:50,8.64,36.73,45.68,54.6,0.9727,int8,curly-coated retriever,0.4141,12.46,0.247
2026-07-23 17:12:51,9.18,36.72,45.81,54.57,0.9732,fp32,curly-coated retriever,0.5467,36.35,0.309
2026-07-23 17:12:52,8.79,36.71,45.89,54.57,0.9354,int8,curly-coated retriever,0.4141,13.14,0.294
2026-07-23 17:12:53,10.07,36.71,45.93,54.57,0.9362,fp32,curly-coated retriever,0.5467,36.1,0.289
2026-07-23 17:12:54,10.04,36.7,46.36,54.57,0.9082,int8,curly-coated retriever,0.4141,9.13,0.303
2026-07-23 17:12:55,9.95,36.62,46.22,54.55,0.9075,fp32,curly-coated retriever,0.5467,25.54,0.28
2026-07-23 17:12:56,9.97,36.57,45.33,54.53,0.8874,int8,curly-coated retriever,0.4141,5.51,0.259
2026-07-23 17:12:57,8.38,36.54,44.8,54.53,0.8855,fp32,curly-coated retriever,0.5467,27.7,0.296
2026-07-23 17:12:58,13.99,36.49,44.48,54.53,0.8747,int8,curly-coated retriever,0.4141,4.78,0.189
2026-07-23 17:12:59,22.59,36.48,44.43,54.51,0.8999,fp32,curly-coated retriever,0.5467,23.17,0.248
2026-07-23 17:13:00,20.53,36.28,44.39,54.48,0.8775,int8,curly-coated retriever,0.4141,5.77,0.283
2026-07-23 17:13:01,18.88,36.1,44.35,54.46,0.8718,fp32,curly-coated retriever,0.5467,19.39,0.205
2026-07-23 17:13:02,17.59,35.94,44.31,54.46,0.8587,int8,curly-coated retriever,0.4141,4.82,0.248
2026-07-23 17:13:03,16.23,35.81,44.28,54.46,0.8553,fp32,curly-coated retriever,0.5467,20.03,0.243
2026-07-23 17:13:04,11.34,35.36,44.17,54.44,0.8402,int8,curly-coated retriever,0.4141,4.7,0.235
2026-07-23 17:13:05,8.4,35.14,44.1,54.44,0.8398,fp32,curly-coated retriever,0.5467,18.91,0.239
2026-07-23 17:13:06,7.44,34.96,44.06,54.42,0.8334,int8,curly-coated retriever,0.4141,4.12,0.248
2026-07-23 17:13:07,6.03,34.86,44.04,54.42,0.8347,fp32,curly-coated retriever,0.5467,18.12,0.242
2026-07-23 17:13:08,4.42,34.79,44.02,54.4,0.8308,fp32,curly-coated retriever,0.5467,19.47,0.252
2026-07-23 17:13:09,5.01,34.76,44.01,54.4,0.8236,int8,curly-coated retriever,0.4141,4.71,0.232
2026-07-23 17:13:10,4.57,34.73,43.61,54.37,0.8233,fp32,curly-coated retriever,0.5467,19.47,0.279
2026-07-23 17:13:11,4.34,34.72,43.76,54.37,0.8183,int8,curly-coated retriever,0.4141,4.79,0.249
2026-07-23 17:13:12,4.16,34.67,43.86,54.35,0.8187,fp32,curly-coated retriever,0.5467,17.63,0.243
2026-07-23 17:13:13,4.06,34.68,43.92,54.35,0.8142,fp32,curly-coated retriever,0.5467,18.99,0.236
2026-07-23 17:13:14,5.63,34.69,43.95,54.35,0.8071,int8,curly-coated retriever,0.4141,6.04,0.242
2026-07-23 17:13:15,5.74,34.69,43.97,54.33,0.807,fp32,curly-coated retriever,0.5467,19.12,0.248
2026-07-23 17:13:17,5.0,34.7,44.38,54.33,0.8045,fp32,curly-coated retriever,0.5467,21.99,0.246
2026-07-23 17:13:18,14.3,34.72,44.24,54.33,0.8049,int8,curly-coated retriever,0.4141,17.93,0.193
2026-07-23 17:13:19,22.87,34.74,44.72,54.33,0.8402,fp32,curly-coated retriever,0.5467,72.36,0.19
2026-07-23 17:13:20,30.59,34.75,45.25,54.29,0.8647,int8,curly-coated retriever,0.4141,23.19,0.27
2026-07-23 17:13:21,37.53,34.95,45.82,54.26,0.9153,fp32,curly-coated retriever,0.5467,71.88,0.207
2026-07-23 17:13:22,62.52,35.65,47.89,54.26,1.0674,int8,curly-coated retriever,0.4141,19.68,0.213
2026-07-23 17:13:23,77.51,36.03,48.74,54.24,1.1933,fp32,curly-coated retriever,0.5467,72.45,0.217
2026-07-23 17:13:24,86.51,36.26,48.84,54.22,1.0737,int8,curly-coated retriever,0.4141,18.95,0.221
2026-07-23 17:13:25,91.9,36.39,48.91,54.22,1.1075,int8,curly-coated retriever,0.4141,22.83,0.202
2026-07-23 17:13:26,95.14,36.48,49.74,54.22,1.1293,fp32,curly-coated retriever,0.5467,76.67,0.211
2026-07-23 17:13:27,97.09,36.49,50.25,54.2,0.9621,int8,curly-coated retriever,0.4141,16.77,0.232
2026-07-23 17:13:28,98.25,36.53,50.15,54.17,0.9669,int8,curly-coated retriever,0.4141,19.33,0.222
2026-07-23 17:13:29,98.95,36.56,50.49,54.17,0.9706,int8,curly-coated retriever,0.4141,18.81,0.196
2026-07-23 17:13:30,99.37,36.62,50.69,54.15,0.9728,int8,curly-coated retriever,0.4141,23.32,0.204
2026-07-23 17:13:31,99.62,36.65,50.42,54.13,0.9734,fp32,curly-coated retriever,0.5467,72.67,0.221
2026-07-23 17:13:32,99.77,36.67,50.65,54.11,0.8672,int8,curly-coated retriever,0.4141,19.78,0.206
2026-07-23 17:13:33,99.86,36.68,50.79,54.11,0.8677,int8,curly-coated retriever,0.4141,18.53,0.206
2026-07-23 17:13:34,99.92,36.69,50.87,54.09,0.868,int8,curly-coated retriever,0.4141,22.95,0.2
2026-07-23 17:13:35,99.95,36.69,50.92,54.09,0.868,int8,curly-coated retriever,0.4141,23.05,0.201
2026-07-23 17:13:36,99.97,36.7,51.35,54.06,0.8688,int8,curly-coated retriever,0.4141,19.39,0.228
2026-07-23 17:13:37,99.98,36.7,51.21,54.04,0.8686,int8,curly-coated retriever,0.4141,19.67,0.216
2026-07-23 17:13:39,99.99,36.7,51.13,54.02,0.8681,int8,curly-coated retriever,0.4141,19.61,0.214
2026-07-23 17:13:40,99.99,36.7,51.08,54.02,0.868,fp32,curly-coated retriever,0.5467,72.77,0.211
2026-07-23 17:13:41,100.0,36.7,51.45,54.0,0.7974,int8,curly-coated retriever,0.4141,23.25,0.207
2026-07-23 17:13:42,100.0,36.74,51.67,54.0,0.7977,int8,curly-coated retriever,0.4141,23.4,0.245
2026-07-23 17:13:43,100.0,36.76,51.8,53.97,0.7979,int8,curly-coated retriever,0.4141,18.54,0.21
2026-07-23 17:13:44,100.0,36.74,51.88,53.95,0.7981,int8,curly-coated retriever,0.4141,19.02,0.231
2026-07-23 17:13:45,100.0,36.76,51.93,53.95,0.7982,int8,curly-coated retriever,0.4141,21.7,0.22
2026-07-23 17:13:46,100.0,36.74,51.96,53.93,0.7984,int8,curly-coated retriever,0.4141,18.58,0.214
2026-07-23 17:13:47,100.0,36.72,51.57,53.91,0.7976,int8,curly-coated retriever,0.4141,18.66,0.205
2026-07-23 17:13:48,100.0,36.71,51.74,53.91,0.7975,int8,curly-coated retriever,0.4141,22.89,0.2
2026-07-23 17:13:49,100.0,36.71,52.25,53.89,0.7984,int8,curly-coated retriever,0.4141,19.55,0.202
2026-07-23 17:13:50,100.0,36.7,52.15,53.86,0.7979,int8,curly-coated retriever,0.4141,18.68,0.204
2026-07-23 17:13:51,100.0,36.7,52.09,53.84,0.7977,int8,curly-coated retriever,0.4141,18.44,0.216
2026-07-23 17:13:52,100.0,36.7,52.45,53.84,0.7962,int8,curly-coated retriever,0.4141,10.98,0.232
2026-07-23 17:13:53,90.59,36.68,51.91,53.82,0.7732,int8,curly-coated retriever,0.4141,4.01,0.237
2026-07-23 17:13:54,81.73,36.66,51.42,53.82,0.7512,int8,curly-coated retriever,0.4141,3.72,0.233
2026-07-23 17:13:55,73.96,36.65,50.88,53.82,0.7365,int8,curly-coated retriever,0.4141,6.06,0.232
2026-07-23 17:13:56,66.76,36.63,50.39,53.82,0.7237,int8,curly-coated retriever,0.4141,4.35,0.236
2026-07-23 17:13:57,40.86,36.58,48.23,53.8,0.7168,int8,curly-coated retriever,0.4141,11.16,0.273
2026-07-23 17:13:58,26.07,36.51,47.34,53.8,0.7481,int8,curly-coated retriever,0.4141,5.22,0.239
2026-07-23 17:13:59,18.0,36.5,46.8,53.8,0.7751,int8,curly-coated retriever,0.4141,3.89,0.235
2026-07-23 17:14:00,12.36,36.46,46.08,53.8,0.8015,int8,curly-coated retriever,0.4141,4.69,0.23
2026-07-23 17:14:01,8.22,36.44,45.65,53.8,0.8264,int8,curly-coated retriever,0.4141,4.97,0.241
2026-07-23 17:14:02,5.73,36.42,45.39,53.77,0.8382,int8,curly-coated retriever,0.4141,4.17,0.279
2026-07-23 17:14:03,5.0,36.41,45.23,53.77,0.8484,int8,curly-coated retriever,0.4141,5.05,0.236
2026-07-23 17:14:04,4.6,36.41,45.14,53.77,0.8503,int8,curly-coated retriever,0.4141,7.46,0.223
2026-07-23 17:14:05,4.36,36.4,45.08,53.77,0.8574,fp32,curly-coated retriever,0.5467,28.24,0.232
2026-07-23 17:14:06,4.18,36.4,45.05,53.75,0.8517,fp32,curly-coated retriever,0.5467,18.13,0.24
