timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 17:32:58,2.0,35.8,45.0,44.43,0.8278,fp32,curly-coated retriever,0.5467,21.08,0.223
2026-07-23 17:32:59,4.8,35.82,45.0,44.43,0.8132,int8,curly-coated retriever,0.4141,4.99,0.298
2026-07-23 17:33:00,4.48,35.85,45.0,44.4,0.814,fp32,curly-coated retriever,0.5467,22.85,0.228
2026-07-23 17:33:01,3.49,35.91,45.0,44.4,0.8112,int8,curly-coated retriever,0.4141,4.07,0.22
2026-07-23 17:33:02,3.65,35.95,45.0,44.4,0.8108,fp32,curly-coated retriever,0.5467,26.45,0.211
2026-07-23 17:33:03,2.99,35.93,44.6,44.4,0.8057,int8,curly-coated retriever,0.4141,4.19,0.248
2026-07-23 17:33:04,2.6,35.92,44.76,44.38,0.8187,fp32,curly-coated retriever,0.5467,23.33,0.23
2026-07-23 17:33:05,3.12,35.95,44.46,44.38,0.8121,fp32,curly-coated retriever,0.5467,21.7,0.16
2026-07-23 17:33:06,4.27,35.97,44.27,44.38,0.8069,fp32,curly-coated retriever,0.5467,23.47,0.224
2026-07-23 17:33:07,4.16,35.98,44.16,44.38,0.8016,fp32,curly-coated retriever,0.5467,18.11,0.289
2026-07-23 17:33:08,3.3,35.99,44.1,44.38,0.7976,int8,curly-coated retriever,0.4141,9.79,0.201
2026-07-23 17:33:09,3.58,35.99,44.06,44.36,0.7975,fp32,curly-coated retriever,0.5467,26.6,0.228
2026-07-23 17:33:10,4.55,36.0,44.04,44.36,0.7927,fp32,curly-coated retriever,0.5467,26.55,0.217
2026-07-23 17:33:11,3.53,35.96,44.02,44.36,0.7877,int8,curly-coated retriever,0.4141,3.81,0.247
2026-07-23 17:33:12,2.92,35.93,44.01,44.36,0.7876,fp32,curly-coated retriever,0.5467,27.22,0.218
2026-07-23 17:33:13,2.55,35.92,44.01,44.34,0.7832,int8,curly-coated retriever,0.4141,4.11,0.213
2026-07-23 17:33:14,2.33,35.91,44.0,44.34,0.7833,fp32,curly-coated retriever,0.5467,28.01,0.231
2026-07-23 17:33:15,2.2,35.95,44.0,44.34,0.7791,int8,curly-coated retriever,0.4141,3.82,0.288
