timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 17:18:53,2.0,36.6,41.0,51.69,0,int8,curly-coated retriever,0.4141,5.95,0
2026-07-23 17:18:55,2.0,36.7,42.0,51.67,0,int8,curly-coated retriever,0.4141,4.02,0
2026-07-23 17:18:56,2.0,36.8,42.0,51.67,0,int8,curly-coated retriever,0.4141,4.28,0
2026-07-23 17:18:58,3.9,36.5,42.0,51.67,0,int8,curly-coated retriever,0.4141,4.05,0
2026-07-23 17:19:00,4.0,36.5,41.0,51.64,0,int8,curly-coated retriever,0.4141,9.53,0
2026-07-23 17:19:01,2.0,36.5,41.0,51.64,0,int8,curly-coated retriever,0.4141,9.12,0
2026-07-23 17:19:03,3.9,36.5,42.0,51.64,0,int8,curly-coated retriever,0.4141,4.18,0
2026-07-23 17:19:05,3.8,36.5,41.0,51.62,0,int8,curly-coated retriever,0.4141,9.36,0
2026-07-23 17:19:06,4.0,36.4,41.0,51.62,0,int8,curly-coated retriever,0.4141,4.11,0
2026-07-23 17:19:08,2.0,36.4,41.0,51.62,0,int8,curly-coated retriever,0.4141,9.76,0
2026-07-23 17:19:09,4.0,36.5,42.0,51.62,0,int8,curly-coated retriever,0.4141,4.21,0
2026-07-23 17:19:11,2.0,36.5,42.0,51.6,0,int8,curly-coated retriever,0.4141,4.24,0
2026-07-23 17:19:13,2.0,36.5,42.0,51.6,0,int8,curly-coated retriever,0.4141,3.96,0
2026-07-23 17:19:14,4.1,36.5,40.0,51.6,0,int8,curly-coated retriever,0.4141,4.01,0
2026-07-23 17:19:16,2.0,36.5,41.0,51.58,0,int8,curly-coated retriever,0.4141,4.13,0
2026-07-23 17:19:17,2.0,36.5,41.0,51.58,0,int8,curly-coated retriever,0.4141,3.96,0
2026-07-23 17:19:19,4.0,36.5,41.0,51.58,0,int8,curly-coated retriever,0.4141,9.63,0
2026-07-23 17:19:21,3.9,36.5,41.0,51.55,0,int8,curly-coated retriever,0.4141,4.37,0
2026-07-23 17:19:22,4.0,36.5,42.0,51.55,0,int8,curly-coated retriever,0.4141,4.41,0
2026-07-23 17:19:24,31.4,36.5,42.0,51.55,0,int8,curly-coated retriever,0.4141,6.4,0
2026-07-23 17:19:25,2.0,36.3,42.0,51.53,0,int8,curly-coated retriever,0.4141,9.93,0
2026-07-23 17:19:27,2.0,36.3,40.0,51.53,0,int8,curly-coated retriever,0.4141,7.2,0
