timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 17:24:18,2.0,35.6,41.0,49.64,0.0,fp32,curly-coated retriever,0.5467,19.34,6.894
2026-07-23 17:24:19,4.8,35.64,41.0,49.64,0.4727,fp32,curly-coated retriever,0.5467,24.38,0.035
2026-07-23 17:24:20,3.68,35.7,40.6,49.64,0.5323,fp32,curly-coated retriever,0.5467,18.44,0.041
2026-07-23 17:24:21,3.77,35.74,40.76,49.64,0.5595,fp32,curly-coated retriever,0.5467,23.61,0.049
2026-07-23 17:24:22,3.06,35.73,40.46,49.64,0.5682,fp32,curly-coated retriever,0.5467,21.2,0.055
2026-07-23 17:24:23,4.24,35.72,40.67,49.62,0.5751,fp32,curly-coated retriever,0.5467,24.66,0.035
2026-07-23 17:24:24,6.46,35.75,40.8,49.62,0.5777,fp32,curly-coated retriever,0.5467,18.39,0.047
2026-07-23 17:24:25,4.68,35.81,40.48,49.62,0.5831,fp32,curly-coated retriever,0.5467,25.6,0.033
2026-07-23 17:24:26,4.33,35.85,40.29,49.62,0.5836,fp32,curly-coated retriever,0.5467,18.27,0.084
2026-07-23 17:24:27,3.4,35.87,40.57,49.6,0.587,fp32,curly-coated retriever,0.5467,18.98,0.066
2026-07-23 17:24:28,3.68,35.88,40.74,49.6,0.5895,fp32,curly-coated retriever,0.5467,18.76,0.049
2026-07-23 17:24:29,3.01,35.89,40.45,49.6,0.5916,int8,curly-coated retriever,0.4141,9.69,0.148
2026-07-23 17:24:30,2.6,35.93,40.27,49.6,0.5916,fp32,curly-coated retriever,0.5467,19.42,0.043
2026-07-23 17:24:31,2.36,35.96,40.16,49.6,0.5931,fp32,curly-coated retriever,0.5467,27.71,0.04
2026-07-23 17:24:32,4.54,35.98,40.1,49.6,0.5919,fp32,curly-coated retriever,0.5467,18.28,0.047
2026-07-23 17:24:33,4.28,35.95,40.06,49.58,0.5936,fp32,curly-coated retriever,0.5467,18.37,0.04
2026-07-23 17:24:34,4.17,35.93,40.03,49.58,0.595,int8,curly-coated retriever,0.4141,5.22,0.135
2026-07-23 17:24:35,4.06,35.92,40.02,49.58,0.595,fp32,curly-coated retriever,0.5467,19.16,0.037
2026-07-23 17:24:36,4.84,35.91,40.01,49.58,0.596,fp32,curly-coated retriever,0.5467,21.74,0.043
2026-07-23 17:24:37,4.46,35.91,40.01,49.58,0.5963,fp32,curly-coated retriever,0.5467,20.15,0.039
2026-07-23 17:24:38,4.24,35.9,40.0,49.56,0.597,fp32,curly-coated retriever,0.5467,18.68,0.074
2026-07-23 17:24:39,4.94,35.9,40.0,49.56,0.5978,fp32,curly-coated retriever,0.5467,20.22,0.048
2026-07-23 17:24:40,4.53,35.9,40.0,49.56,0.5983,fp32,curly-coated retriever,0.5467,18.99,0.047
2026-07-23 17:24:42,3.52,35.9,40.0,49.56,0.5989,fp32,curly-coated retriever,0.5467,19.62,0.042
2026-07-23 17:24:43,2.91,35.94,40.0,49.53,0.5994,fp32,curly-coated retriever,0.5467,19.43,0.045
2026-07-23 17:24:44,4.83,35.96,40.0,49.53,0.5999,fp32,curly-coated retriever,0.5467,20.54,0.043
2026-07-23 17:24:45,4.5,35.94,40.0,49.53,0.6001,fp32,curly-coated retriever,0.5467,19.35,0.043
