timestamp,cpu,ram,temperature,battery,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-23 17:21:34,4.1,35.8,41.0,50.67,21.51,fp32,curly-coated retriever,0.5467,21.67,0.015
2026-07-23 17:21:36,3.68,35.8,40.8,50.67,21.24,fp32,curly-coated retriever,0.5467,26.5,0.01
2026-07-23 17:21:37,3.01,35.8,40.48,50.67,20.81,fp32,curly-coated retriever,0.5467,25.06,0.005
2026-07-23 17:21:39,4.2,35.8,40.69,50.64,21.47,fp32,curly-coated retriever,0.5467,24.52,0.012
2026-07-23 17:21:41,3.32,35.8,40.41,50.64,20.94,fp32,curly-coated retriever,0.5467,24.55,0.01
2026-07-23 17:21:42,2.79,35.8,40.65,50.64,20.75,fp32,curly-coated retriever,0.5467,21.19,0.012
2026-07-23 17:21:44,3.28,35.8,40.79,50.62,21.04,fp32,curly-coated retriever,0.5467,23.97,0.011
2026-07-23 17:21:46,3.57,35.8,40.47,50.62,21.09,fp32,curly-coated retriever,0.5467,24.61,0.015
2026-07-23 17:21:47,3.66,35.76,40.68,50.62,21.19,fp32,curly-coated retriever,0.5467,18.58,0.011
2026-07-23 17:21:49,3.0,35.74,40.41,50.6,20.77,fp32,curly-coated retriever,0.5467,25.05,0.009
2026-07-23 17:21:51,2.6,35.72,40.25,50.6,20.52,fp32,curly-coated retriever,0.5467,20.12,0.012
2026-07-23 17:21:52,3.12,35.71,40.55,50.6,20.87,fp32,curly-coated retriever,0.5467,18.36,0.011
2026-07-23 17:21:54,3.47,35.71,41.13,50.6,21.22,fp32,curly-coated retriever,0.5467,24.63,0.011
2026-07-23 17:21:56,2.88,35.7,41.08,50.58,20.9,fp32,curly-coated retriever,0.5467,19.28,0.006
2026-07-23 17:21:57,4.09,35.7,41.05,50.58,21.5,fp32,curly-coated retriever,0.5467,18.32,0.011
2026-07-23 17:21:59,4.01,35.7,40.63,50.58,21.33,fp32,curly-coated retriever,0.5467,18.21,0.011
2026-07-23 17:22:01,3.21,35.7,40.38,50.56,20.86,fp32,curly-coated retriever,0.5467,21.01,0.01
2026-07-23 17:22:02,3.52,35.74,40.23,50.56,20.98,fp32,curly-coated retriever,0.5467,24.39,0.011
2026-07-23 17:22:04,3.67,35.76,40.14,50.56,21.03,fp32,curly-coated retriever,0.5467,23.88,0.009
2026-07-23 17:22:06,3.0,35.78,40.08,50.53,20.68,fp32,curly-coated retriever,0.5467,18.81,0.012
2026-07-23 17:22:07,2.6,35.79,40.05,50.53,20.47,fp32,curly-coated retriever,0.5467,18.27,0.01
2026-07-23 17:22:09,9.79,35.8,40.34,50.53,24.16,fp32,curly-coated retriever,0.5467,72.29,0.012
2026-07-23 17:22:10,18.81,35.82,40.91,50.51,28.84,fp32,curly-coated retriever,0.5467,74.37,0.012
2026-07-23 17:22:12,26.93,35.86,41.42,50.49,33.06,fp32,curly-coated retriever,0.5467,78.78,0.009
2026-07-23 17:22:14,34.24,35.88,41.88,50.47,36.86,fp32,curly-coated retriever,0.5467,75.3,0.012
2026-07-23 17:22:15,47.39,35.94,43.1,50.44,43.81,fp32,curly-coated retriever,0.5467,70.24,0.012
2026-07-23 17:22:17,68.43,36.01,45.06,50.42,54.94,fp32,curly-coated retriever,0.5467,73.33,0.011
2026-07-23 17:22:19,81.06,36.04,46.24,50.38,61.61,fp32,curly-coated retriever,0.5467,67.47,0.012
2026-07-23 17:22:21,88.64,36.07,46.54,50.38,65.5,fp32,curly-coated retriever,0.5467,73.09,0.009
2026-07-23 17:22:22,93.18,36.04,46.73,50.36,67.82,fp32,curly-coated retriever,0.5467,69.76,0.014
2026-07-23 17:22:24,95.91,36.06,47.64,50.33,69.46,fp32,curly-coated retriever,0.5467,73.55,0.011
2026-07-23 17:22:25,97.55,36.08,48.18,50.31,70.44,fp32,curly-coated retriever,0.5467,72.59,0.012
2026-07-23 17:22:27,98.53,36.09,48.51,50.27,71.04,fp32,curly-coated retriever,0.5467,73.25,0.01
2026-07-23 17:22:29,99.12,36.05,48.31,50.27,71.26,fp32,curly-coated retriever,0.5467,78.86,0.012
2026-07-23 17:22:30,99.47,36.03,48.18,50.24,71.39,fp32,curly-coated retriever,0.5467,73.19,0.012
