timestamp,cpu,ram,temperature,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-20 18:12:10,19.6,35.4,58.0,1.2248,fp32,curly-coated retriever,0.5467,14.96,0.268
2026-07-20 18:12:11,18.08,35.46,58.0,1.16,int8,curly-coated retriever,0.4141,3.0,0.147
2026-07-20 18:12:12,13.97,35.56,57.6,1.1541,fp32,curly-coated retriever,0.5467,22.42,0.182
2026-07-20 18:12:13,12.46,35.61,57.36,1.0758,int8,curly-coated retriever,0.4141,3.74,0.079
2026-07-20 18:12:14,11.48,35.65,57.22,1.0749,fp32,curly-coated retriever,0.5467,12.87,0.089
2026-07-20 18:12:15,9.33,35.67,57.13,1.0349,int8,curly-coated retriever,0.4141,3.02,0.085
2026-07-20 18:12:16,8.72,35.68,57.08,1.0348,fp32,curly-coated retriever,0.5467,12.64,0.089
2026-07-20 18:12:17,8.51,35.69,57.05,1.0044,int8,curly-coated retriever,0.4141,9.01,0.188
2026-07-20 18:12:18,9.91,35.69,57.03,1.0044,fp32,curly-coated retriever,0.5467,12.62,0.079
2026-07-20 18:12:19,8.3,35.74,57.02,0.9806,fp32,curly-coated retriever,0.5467,13.11,0.174
2026-07-20 18:12:20,7.38,35.76,57.01,0.9609,int8,curly-coated retriever,0.4141,2.85,0.194
2026-07-20 18:12:21,7.63,35.78,56.21,0.9579,fp32,curly-coated retriever,0.5467,12.3,0.199
2026-07-20 18:12:22,10.98,35.75,56.52,0.9435,int8,curly-coated retriever,0.4141,2.95,0.231
2026-07-20 18:12:23,8.99,35.81,56.31,0.9422,fp32,curly-coated retriever,0.5467,12.38,0.252
2026-07-20 18:12:24,9.47,35.8,56.19,0.9282,fp32,curly-coated retriever,0.5467,12.45,0.214
2026-07-20 18:12:25,8.12,35.8,56.11,0.9161,int8,curly-coated retriever,0.4141,6.5,0.216
2026-07-20 18:12:26,8.95,35.8,56.07,0.916,fp32,curly-coated retriever,0.5467,12.34,0.246
2026-07-20 18:12:27,7.77,35.8,56.04,0.9057,fp32,curly-coated retriever,0.5467,13.1,0.218
2026-07-20 18:12:28,6.3,35.8,56.02,0.8969,int8,curly-coated retriever,0.4141,3.54,0.22
2026-07-20 18:12:29,6.9,35.84,56.01,0.8965,fp32,curly-coated retriever,0.5467,21.6,0.221
2026-07-20 18:12:30,7.42,35.82,56.81,0.8875,int8,curly-coated retriever,0.4141,4.94,0.221
2026-07-20 18:12:31,8.53,35.81,56.09,0.8849,fp32,curly-coated retriever,0.5467,12.57,0.232
2026-07-20 18:12:32,6.72,35.81,56.05,0.878,fp32,curly-coated retriever,0.5467,13.15,0.279
2026-07-20 18:12:33,6.39,35.85,56.03,0.8713,int8,curly-coated retriever,0.4141,11.42,0.249
2026-07-20 18:12:34,6.2,35.87,56.02,0.8715,fp32,curly-coated retriever,0.5467,23.47,0.19
2026-07-20 18:12:35,6.12,35.88,56.01,0.8624,fp32,curly-coated retriever,0.5467,20.97,0.2
2026-07-20 18:12:36,6.07,35.89,56.41,0.8561,int8,curly-coated retriever,0.4141,9.69,0.203
2026-07-20 18:12:37,6.0,35.89,55.84,0.8543,fp32,curly-coated retriever,0.5467,22.95,0.196
2026-07-20 18:12:38,5.96,35.9,55.91,0.8471,int8,curly-coated retriever,0.4141,5.27,0.121
2026-07-20 18:12:39,7.58,35.9,57.14,0.8505,fp32,curly-coated retriever,0.5467,14.03,0.119
2026-07-20 18:12:40,7.75,35.9,56.69,0.844,fp32,curly-coated retriever,0.5467,23.59,0.159
2026-07-20 18:12:41,7.01,35.94,56.41,0.8367,int8,curly-coated retriever,0.4141,3.08,0.081
2026-07-20 18:12:42,6.56,35.96,56.25,0.8365,fp32,curly-coated retriever,0.5467,14.1,0.18
2026-07-20 18:12:43,7.14,35.98,56.15,0.8318,fp32,curly-coated retriever,0.5467,23.35,0.212
2026-07-20 18:12:44,11.32,36.07,56.09,0.8293,int8,curly-coated retriever,0.4141,11.71,0.12
2026-07-20 18:12:45,20.19,36.08,59.58,0.8718,fp32,curly-coated retriever,0.5467,34.73,0.14
2026-07-20 18:12:46,28.17,36.09,63.12,0.9212,fp32,curly-coated retriever,0.5467,34.67,0.126
2026-07-20 18:12:47,35.35,36.08,66.11,0.9657,int8,curly-coated retriever,0.4141,13.78,0.138
2026-07-20 18:12:48,41.82,36.08,68.7,1.0264,fp32,curly-coated retriever,0.5467,35.17,0.129
2026-07-20 18:12:49,65.09,36.05,78.82,1.2128,int8,curly-coated retriever,0.4141,10.08,0.145
2026-07-20 18:12:51,79.05,36.03,84.49,1.3522,fp32,curly-coated retriever,0.5467,36.16,0.142
2026-07-20 18:12:52,87.43,35.98,87.89,1.2605,int8,curly-coated retriever,0.4141,12.87,0.133
2026-07-20 18:12:53,92.46,35.95,89.94,1.3011,fp32,curly-coated retriever,0.5467,35.6,0.132
2026-07-20 18:12:54,95.48,35.93,90.76,1.1813,int8,curly-coated retriever,0.4141,10.42,0.131
2026-07-20 18:12:55,97.29,35.92,92.46,1.1968,int8,curly-coated retriever,0.4141,10.19,0.126
2026-07-20 18:12:56,98.37,35.91,93.47,1.2061,fp32,curly-coated retriever,0.5467,34.35,0.138
2026-07-20 18:12:57,99.02,35.91,92.88,1.1098,int8,curly-coated retriever,0.4141,7.95,0.119
2026-07-20 18:12:58,99.41,35.9,93.33,1.1129,int8,curly-coated retriever,0.4141,11.04,0.139
2026-07-20 18:12:59,99.65,35.9,95.2,1.1208,fp32,curly-coated retriever,0.5467,38.23,0.137
2026-07-20 18:13:00,99.79,35.9,93.92,1.0432,int8,curly-coated retriever,0.4141,10.09,0.134
2026-07-20 18:13:01,99.87,35.9,93.15,1.041,int8,curly-coated retriever,0.4141,11.7,0.118
2026-07-20 18:13:02,99.92,35.9,93.89,1.0435,int8,curly-coated retriever,0.4141,13.39,0.115
2026-07-20 18:13:03,99.95,35.9,93.93,1.0438,fp32,curly-coated retriever,0.5467,43.66,0.156
2026-07-20 18:13:04,99.97,35.9,94.76,0.9875,int8,curly-coated retriever,0.4141,10.87,0.123
2026-07-20 18:13:05,99.98,35.9,94.86,0.9879,int8,curly-coated retriever,0.4141,11.28,0.104
2026-07-20 18:13:06,99.99,35.9,95.31,0.9894,int8,curly-coated retriever,0.4141,13.18,0.111
2026-07-20 18:13:07,99.99,35.94,94.39,0.9864,fp32,curly-coated retriever,0.5467,36.29,0.114
2026-07-20 18:13:08,100.0,35.96,94.63,0.9515,int8,curly-coated retriever,0.4141,18.4,0.126
2026-07-20 18:13:09,100.0,35.98,94.78,0.952,int8,curly-coated retriever,0.4141,13.3,0.129
2026-07-20 18:13:10,100.0,35.99,94.87,0.9523,int8,curly-coated retriever,0.4141,8.54,0.141
2026-07-20 18:13:11,100.0,35.99,94.92,0.9524,fp32,curly-coated retriever,0.5467,40.27,0.11
2026-07-20 18:13:12,100.0,36.0,94.95,0.9198,int8,curly-coated retriever,0.4141,11.59,0.126
2026-07-20 18:13:13,100.0,36.0,95.37,0.9211,int8,curly-coated retriever,0.4141,11.29,0.123
2026-07-20 18:13:14,100.0,36.0,95.22,0.9207,int8,curly-coated retriever,0.4141,11.16,0.21
2026-07-20 18:13:15,100.0,36.0,95.53,0.9216,int8,curly-coated retriever,0.4141,13.79,0.107
2026-07-20 18:13:16,100.0,35.96,95.32,0.9209,int8,curly-coated retriever,0.4141,10.0,0.156
2026-07-20 18:13:17,100.0,35.9,93.99,0.9168,fp32,curly-coated retriever,0.5467,35.34,0.125
2026-07-20 18:13:18,100.0,35.82,94.0,0.8951,int8,curly-coated retriever,0.4141,11.77,0.117
2026-07-20 18:13:19,92.64,35.73,83.2,0.8568,int8,curly-coated retriever,0.4141,8.97,0.166
2026-07-20 18:13:20,83.99,35.73,81.58,0.834,int8,curly-coated retriever,0.4141,3.08,0.077
2026-07-20 18:13:21,77.39,35.71,81.42,0.8201,int8,curly-coated retriever,0.4141,9.27,0.208
2026-07-20 18:13:22,70.05,35.7,79.88,0.8045,int8,curly-coated retriever,0.4141,9.38,0.191
2026-07-20 18:13:23,63.82,35.69,78.29,0.7926,int8,curly-coated retriever,0.4141,2.96,0.095
2026-07-20 18:13:24,40.65,35.66,72.57,0.772,int8,curly-coated retriever,0.4141,8.98,0.187
2026-07-20 18:13:25,25.99,35.63,68.34,0.7823,int8,curly-coated retriever,0.4141,3.9,0.173
2026-07-20 18:13:26,16.4,35.62,65.81,0.8013,int8,curly-coated retriever,0.4141,2.95,0.21
