timestamp,cpu,ram,temperature,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-20 18:08:44,12.0,31.1,52.0,0.0,fp32,curly-coated retriever,0.5467,14.21,5.409
2026-07-20 18:08:45,12.74,31.14,52.0,0.6402,fp32,curly-coated retriever,0.5467,23.43,0.049
2026-07-20 18:08:46,9.24,31.2,52.0,0.6208,fp32,curly-coated retriever,0.5467,23.44,0.041
2026-07-20 18:08:47,7.11,31.2,52.4,0.6139,fp32,curly-coated retriever,0.5467,12.73,0.025
2026-07-20 18:08:48,5.86,31.2,52.24,0.6212,fp32,curly-coated retriever,0.5467,24.36,0.049
2026-07-20 18:08:49,5.92,31.24,52.14,0.6159,fp32,curly-coated retriever,0.5467,24.81,0.148
2026-07-20 18:08:50,5.99,31.26,52.09,0.6121,fp32,curly-coated retriever,0.5467,15.63,0.033
2026-07-20 18:08:51,8.39,31.24,51.65,0.6147,fp32,curly-coated retriever,0.5467,12.84,0.02
2026-07-20 18:08:52,13.12,31.57,51.72,0.6183,fp32,curly-coated retriever,0.5467,14.52,0.038
2026-07-20 18:08:53,16.49,31.88,52.58,0.6207,fp32,curly-coated retriever,0.5467,14.76,0.031
2026-07-20 18:08:54,16.05,32.22,53.46,0.6227,fp32,curly-coated retriever,0.5467,17.33,0.025
2026-07-20 18:08:55,16.03,32.97,54.48,0.6234,fp32,curly-coated retriever,0.5467,15.62,0.032
2026-07-20 18:08:56,22.7,33.74,54.29,0.6246,fp32,curly-coated retriever,0.5467,12.55,0.017
2026-07-20 18:08:58,16.82,34.13,54.17,0.6271,fp32,curly-coated retriever,0.5467,13.87,0.027
2026-07-20 18:08:59,24.54,34.31,56.25,0.6285,fp32,curly-coated retriever,0.5467,16.27,0.042
2026-07-20 18:09:00,26.16,34.55,56.93,0.6294,fp32,curly-coated retriever,0.5467,14.81,0.041
2026-07-20 18:09:01,25.43,34.82,57.14,0.6307,fp32,curly-coated retriever,0.5467,14.14,0.032
2026-07-20 18:09:02,24.28,35.04,58.02,0.632,fp32,curly-coated retriever,0.5467,18.63,0.043
