timestamp,cpu,ram,temperature,health_score,model,label,confidence,latency_ms,decision_time_ms
2026-07-20 18:17:18,14.0,35.8,58.0,0.8268,int8,curly-coated retriever,0.4141,3.39,0.318
2026-07-20 18:17:19,14.4,35.84,58.0,0.8259,int8,curly-coated retriever,0.4141,4.23,0.212
2026-07-20 18:17:20,11.84,35.9,58.0,0.8344,fp32,curly-coated retriever,0.5467,22.62,0.196
2026-07-20 18:17:21,11.26,35.94,57.6,0.8293,fp32,curly-coated retriever,0.5467,23.49,0.268
2026-07-20 18:17:22,9.16,35.97,57.36,0.8289,int8,curly-coated retriever,0.4141,9.99,0.247
2026-07-20 18:17:23,8.62,35.98,57.22,0.8302,fp32,curly-coated retriever,0.5467,23.5,0.254
2026-07-20 18:17:24,9.89,35.99,57.13,0.8223,fp32,curly-coated retriever,0.5467,12.39,0.217
2026-07-20 18:17:25,8.37,36.03,57.08,0.8231,int8,curly-coated retriever,0.4141,2.83,0.22
2026-07-20 18:17:26,9.18,36.02,56.65,0.8203,fp32,curly-coated retriever,0.5467,21.46,0.211
2026-07-20 18:17:27,9.51,36.01,56.79,0.815,int8,curly-coated retriever,0.4141,2.86,0.227
2026-07-20 18:17:28,8.07,36.05,56.87,0.8188,fp32,curly-coated retriever,0.5467,12.48,0.225
2026-07-20 18:17:29,6.44,35.99,56.52,0.8205,fp32,curly-coated retriever,0.5467,19.53,0.209
2026-07-20 18:17:30,5.5,36.03,56.71,0.819,fp32,curly-coated retriever,0.5467,14.09,0.162
2026-07-20 18:17:31,11.46,36.14,58.03,0.8082,int8,curly-coated retriever,0.4141,3.56,0.121
2026-07-20 18:17:32,15.68,36.44,64.02,0.8253,fp32,curly-coated retriever,0.5467,14.81,0.097
2026-07-20 18:17:33,18.21,37.07,63.61,0.8222,fp32,curly-coated retriever,0.5467,13.17,0.132
2026-07-20 18:17:34,21.77,37.31,65.49,0.8305,fp32,curly-coated retriever,0.5467,14.94,0.085
